BSE Code,Q_FY,id_resig_ct,id_unstated_flag,auditor_change_flag,credit_downgrade_ct
533106,Q2FY25,0,0,1,0
533106,Q3FY23,0,0,0,0
533106,Q3FY24,0,0,0,0
533106,Q3FY25,0,0,0,0
533106,Q4FY23,0,0,0,0
533106,Q4FY24,1,0,0,0
533106,Q4FY25,0,0,0,0
533293,Q1FY23,0,0,0,0
533293,Q1FY24,0,0,0,0
533293,Q1FY25,0,0,0,0
533293,Q2FY23,0,0,0,0
533293,Q2FY24,0,0,0,0
533293,Q2FY25,0,0,0,0
533293,Q3FY23,0,0,0,0
533293,Q3FY24,0,0,0,0
533293,Q3FY25,0,0,0,0
533293,Q4FY23,0,0,0,0
533293,Q4FY24,0,0,0,0
533293,Q4FY25,0,0,0,0
533573,Q1FY23,0,0,0,0
533573,Q1FY24,0,0,0,0
533573,Q1FY25,0,0,0,0
533573,Q2FY23,0,0,0,0
533573,Q2FY24,0,0,0,0
533573,Q2FY25,0,0,0,0
533573,Q3FY23,0,0,0,0
533573,Q3FY24,0,0,0,0
533573,Q3FY25,0,0,0,0
533573,Q4FY23,0,0,0,0
533573,Q4FY24,0,0,0,0
533573,Q4FY25,0,0,0,0
534816,Q1FY23,0,0,0,0
534816,Q1FY24,0,0,0,0
534816,Q1FY25,0,0,0,0
534816,Q2FY23,0,0,0,0
534816,Q2FY24,0,0,0,0
534816,Q2FY25,1,0,0,0
534816,Q3FY23,0,0,0,0
534816,Q3FY24,0,0,0,0
534816,Q3FY25,0,0,0,0
534816,Q4FY23,0,0,0,0
534816,Q4FY24,0,0,0,0
534816,Q4FY25,0,0,0,1
539268,Q1FY23,0,0,0,0
539268,Q1FY24,0,0,0,0
539268,Q1FY25,0,0,0,0
539268,Q2FY23,0,0,0,0
539268,Q2FY24,0,0,0,0
539268,Q2FY25,0,0,0,0
539268,Q3FY23,0,0,0,1
539268,Q3FY24,0,0,0,0
539268,Q3FY25,0,0,0,0
539268,Q4FY23,0,0,0,0
539268,Q4FY24,0,0,0,0
539268,Q4FY25,0,0,0,0
539523,Q1FY23,0,0,0,0
539523,Q1FY24,0,0,0,0
539523,Q1FY25,1,0,1,0
539523,Q2FY23,1,0,0,0
539523,Q2FY24,0,0,0,0
539523,Q2FY25,0,0,0,0
539523,Q3FY23,0,0,0,0
539523,Q3FY24,0,0,0,0
539523,Q3FY25,0,0,0,0
539523,Q4FY23,0,0,0,0
539523,Q4FY24,0,0,0,0
539523,Q4FY25,0,0,0,0
539551,Q1FY23,0,0,0,0
539551,Q1FY24,0,0,0,0
539551,Q1FY25,0,0,0,0
539551,Q2FY23,0,0,0,0
539551,Q2FY24,0,0,0,0
539551,Q2FY25,0,0,0,0
539551,Q3FY23,0,0,0,0
539551,Q3FY24,0,0,0,0
539551,Q3FY25,0,0,0,0
539551,Q4FY23,0,0,0,0
539551,Q4FY24,0,0,0,0
539551,Q4FY25,0,0,0,0
540173,Q1FY23,0,0,0,0
540173,Q1FY24,0,0,0,0
540173,Q1FY25,0,0,0,0
540173,Q2FY23,0,0,0,0
540173,Q2FY24,0,0,0,0
540173,Q2FY25,0,0,0,0
540173,Q3FY23,0,0,0,0
540173,Q3FY24,0,0,0,0
540173,Q3FY25,0,0,0,2
540173,Q4FY23,0,0,0,0
540173,Q4FY24,0,0,0,0
540173,Q4FY25,0,0,0,0
540596,Q1FY23,0,0,0,0
540596,Q1FY24,0,0,0,0
540596,Q1FY25,0,0,0,0
540596,Q2FY23,1,0,0,0
540596,Q2FY24,0,0,0,0
540596,Q2FY25,0,0,0,0
540596,Q3FY23,0,0,0,0
540596,Q3FY24,0,0,0,0
540596,Q3FY25,0,0,0,0
540596,Q4FY23,0,0,0,0
540596,Q4FY24,0,0,0,0
540596,Q4FY25,0,0,0,0
540678,Q1FY23,0,0,0,0
540678,Q1FY24,0,0,0,0
540678,Q1FY25,1,0,0,0
540678,Q2FY23,0,0,0,0
540678,Q2FY24,0,0,0,0
540678,Q2FY25,0,0,0,0
540678,Q3FY23,0,0,1,0
540678,Q3FY24,0,0,0,0
540678,Q3FY25,0,0,0,0
540678,Q4FY23,0,0,0,0
540678,Q4FY24,0,0,0,0
540678,Q4FY25,0,0,0,0
540902,Q1FY23,1,0,0,0
540902,Q1FY24,0,0,0,0
540902,Q1FY25,0,0,0,0
540902,Q2FY23,0,0,1,0
540902,Q2FY24,0,0,0,0
540902,Q2FY25,0,0,0,0
540902,Q3FY23,0,0,0,0
540902,Q3FY24,0,0,0,0
540902,Q3FY25,0,0,0,0
540902,Q4FY23,0,0,0,0
540902,Q4FY24,0,0,0,0
540902,Q4FY25,0,0,0,0
540975,Q1FY23,0,0,0,0
540975,Q1FY24,1,0,0,0
540975,Q1FY25,1,0,0,0
540975,Q2FY23,0,0,0,0
540975,Q2FY24,0,0,0,0
540975,Q2FY25,0,0,0,0
540975,Q3FY23,0,0,0,0
540975,Q3FY24,0,0,0,0
540975,Q3FY25,0,0,0,0
540975,Q4FY23,0,0,0,0
540975,Q4FY24,0,0,0,0
540975,Q4FY25,0,0,0,0
541557,Q1FY23,0,0,1,0
541557,Q1FY24,0,0,0,0
541557,Q1FY25,0,0,0,0
541557,Q2FY23,0,0,0,0
541557,Q2FY24,0,0,0,0
541557,Q2FY25,0,0,0,0
541557,Q3FY23,0,0,0,0
541557,Q3FY24,0,0,0,0
541557,Q3FY25,0,0,0,0
541557,Q4FY23,0,0,0,0
541557,Q4FY24,0,0,0,0
541557,Q4FY25,0,0,0,0
541956,Q1FY23,0,0,0,0
541956,Q1FY24,0,0,0,0
541956,Q1FY25,0,0,0,0
541956,Q2FY23,0,0,0,0
541956,Q2FY24,0,0,1,0
541956,Q2FY25,0,0,1,0
541956,Q3FY23,0,0,0,0
541956,Q3FY24,0,0,0,0
541956,Q3FY25,0,0,0,0
541956,Q4FY23,0,0,0,0
541956,Q4FY24,0,0,0,0
541956,Q4FY25,0,0,0,0
542011,Q1FY23,1,0,0,0
542011,Q1FY24,0,0,0,0
542011,Q1FY25,0,0,0,0
542011,Q2FY23,0,0,1,0
542011,Q2FY24,0,0,1,0
542011,Q2FY25,0,0,1,0
542011,Q3FY23,0,0,0,0
542011,Q3FY24,0,0,0,0
542011,Q3FY25,0,0,0,0
542011,Q4FY23,0,0,0,0
542011,Q4FY24,0,0,0,0
542011,Q4FY25,0,0,0,0
542066,Q1FY23,0,0,0,0
542066,Q1FY24,0,0,1,0
542066,Q1FY25,0,0,0,0
542066,Q2FY23,0,0,0,0
542066,Q2FY24,0,0,0,0
542066,Q2FY25,0,0,0,0
542066,Q3FY23,0,0,0,0
542066,Q3FY24,0,0,0,0
542066,Q3FY25,0,0,0,0
542066,Q4FY23,0,0,0,0
542066,Q4FY24,0,0,0,0
542066,Q4FY25,0,0,0,0
542141,Q1FY23,0,0,0,0
542141,Q1FY24,0,0,0,0
542141,Q1FY25,0,0,0,0
542141,Q2FY23,0,0,0,0
542141,Q2FY24,0,0,0,0
542141,Q2FY25,0,0,0,0
542141,Q3FY23,0,0,0,0
542141,Q3FY24,0,0,0,0
542141,Q3FY25,0,0,0,0
542141,Q4FY23,0,0,0,0
542141,Q4FY24,0,0,0,0
542141,Q4FY25,0,0,0,0
542752,Q1FY23,0,0,0,0
542752,Q1FY24,0,0,0,0
542752,Q1FY25,0,0,0,0
542752,Q2FY23,0,0,0,0
542752,Q2FY24,0,0,1,0
542752,Q2FY25,1,0,0,0
542752,Q3FY23,0,0,0,0
542752,Q3FY24,0,0,0,0
542752,Q3FY25,0,0,0,0
542752,Q4FY23,0,0,0,0
542752,Q4FY24,0,0,0,0
542752,Q4FY25,1,0,0,0
542812,Q1FY23,0,0,0,0
542812,Q1FY24,0,0,0,0
542812,Q1FY25,0,0,0,0
542812,Q2FY23,0,0,0,0
542812,Q2FY24,0,0,0,0
542812,Q2FY25,0,0,1,0
542812,Q3FY23,0,0,0,0
542812,Q3FY24,0,0,0,0
542812,Q3FY25,0,0,0,0
542812,Q4FY23,0,0,0,0
542812,Q4FY24,0,0,0,0
542812,Q4FY25,0,0,0,0
543064,Q1FY23,0,0,0,0
543064,Q1FY24,0,0,0,0
543064,Q1FY25,0,0,0,0
543064,Q2FY23,0,0,0,0
543064,Q2FY24,0,0,0,0
543064,Q2FY25,0,0,1,0
543064,Q3FY23,0,0,0,0
543064,Q3FY24,0,0,0,0
543064,Q3FY25,0,0,0,0
543064,Q4FY23,0,0,0,0
543064,Q4FY24,0,0,0,0
543064,Q4FY25,0,0,0,0
543187,Q1FY23,0,0,0,0
543187,Q1FY24,2,0,0,0
543187,Q1FY25,0,0,0,0
543187,Q2FY23,0,0,0,0
543187,Q2FY24,0,0,0,0
543187,Q2FY25,0,0,0,0
543187,Q3FY23,0,0,0,0
543187,Q3FY24,0,0,0,0
543187,Q3FY25,0,0,0,0
543187,Q4FY23,0,0,0,0
543187,Q4FY24,0,0,0,0
543187,Q4FY25,0,0,0,0
543235,Q1FY23,0,0,0,0
543235,Q1FY24,0,0,0,0
543235,Q1FY25,0,0,0,0
543235,Q2FY23,0,0,0,0
543235,Q2FY24,0,0,0,0
543235,Q2FY25,0,0,0,0
543235,Q3FY23,0,0,0,0
543235,Q3FY24,0,0,0,0
543235,Q3FY25,0,0,0,0
543235,Q4FY23,0,0,0,0
543235,Q4FY24,0,0,0,1
543235,Q4FY25,0,0,0,0
543238,Q1FY23,0,0,0,0
543238,Q1FY24,0,0,0,0
543238,Q1FY25,0,0,0,0
543238,Q2FY23,0,0,0,0
543238,Q2FY24,0,0,0,0
543238,Q2FY25,0,0,0,0
543238,Q3FY23,0,0,0,0
543238,Q3FY24,0,0,0,0
543238,Q3FY25,1,0,0,0
543238,Q4FY23,0,0,0,0
543238,Q4FY24,0,0,0,0
543238,Q4FY25,0,0,0,0
543245,Q1FY23,0,0,0,0
543245,Q1FY24,0,0,0,0
543245,Q1FY25,0,0,0,0
543245,Q2FY23,0,0,0,0
543245,Q2FY24,0,0,1,0
543245,Q2FY25,0,0,0,0
543245,Q3FY23,0,0,0,0
543245,Q3FY24,0,0,0,0
543245,Q3FY25,0,0,0,0
543245,Q4FY23,0,0,1,0
543245,Q4FY24,0,0,0,0
543245,Q4FY25,0,0,0,0
543257,Q1FY23,0,0,0,0
543257,Q1FY24,0,0,0,0
543257,Q1FY25,0,0,0,0
543257,Q2FY23,0,0,0,0
543257,Q2FY24,0,0,1,0
543257,Q2FY25,0,0,1,0
543257,Q3FY23,0,0,1,0
543257,Q3FY24,0,0,0,0
543257,Q3FY25,0,0,0,0
543257,Q4FY23,0,0,0,0
543257,Q4FY24,0,0,0,0
543257,Q4FY25,0,0,0,0
543276,Q1FY23,0,0,0,0
543276,Q1FY24,0,0,0,0
543276,Q1FY25,0,0,1,0
543276,Q2FY23,0,0,0,0
543276,Q2FY24,0,0,0,0
543276,Q2FY25,0,0,0,0
543276,Q3FY23,0,0,0,0
543276,Q3FY24,0,0,0,0
543276,Q3FY25,0,0,0,0
543276,Q4FY23,0,0,0,0
543276,Q4FY24,0,0,0,0
543276,Q4FY25,0,0,0,0
543299,Q1FY23,0,0,0,0
543299,Q1FY24,0,0,0,0
543299,Q1FY25,0,0,0,0
543299,Q2FY23,0,0,0,0
543299,Q2FY24,3,0,1,0
543299,Q2FY25,0,0,0,0
543299,Q3FY23,0,0,0,0
543299,Q3FY24,0,0,0,0
543299,Q3FY25,0,0,0,0
543299,Q4FY23,4,0,0,0
543299,Q4FY24,0,0,0,0
543299,Q4FY25,0,0,0,0
543300,Q1FY23,0,0,0,0
543300,Q1FY24,0,0,0,0
543300,Q1FY25,0,0,0,0
543300,Q2FY23,0,0,0,0
543300,Q2FY24,0,0,0,0
543300,Q2FY25,0,0,0,0
543300,Q3FY23,0,0,0,0
543300,Q3FY24,0,0,0,0
543300,Q3FY25,0,0,0,0
543300,Q4FY23,0,0,0,0
543300,Q4FY24,0,0,0,0
543300,Q4FY25,0,0,0,0
543320,Q1FY23,0,0,0,0
543320,Q1FY24,0,0,1,0
543320,Q1FY25,0,0,1,0
543320,Q2FY23,0,0,0,0
543320,Q2FY24,0,0,1,0
543320,Q2FY25,0,0,1,0
543320,Q3FY23,0,0,0,0
543320,Q3FY24,0,0,0,0
543320,Q3FY25,1,0,0,0
543320,Q4FY23,0,0,0,0
543320,Q4FY24,0,0,0,0
543320,Q4FY25,0,0,0,0
543330,Q1FY23,0,0,1,0
543330,Q1FY24,0,0,0,0
543330,Q1FY25,0,0,0,0
543330,Q2FY23,0,0,0,0
543330,Q2FY24,0,0,0,0
543330,Q2FY25,0,0,0,0
543330,Q3FY23,0,0,0,0
543330,Q3FY24,0,0,0,0
543330,Q3FY25,0,0,0,0
543330,Q4FY23,0,0,0,0
543330,Q4FY24,0,0,0,0
543330,Q4FY25,0,0,0,0
543334,Q1FY23,0,0,0,0
543334,Q1FY24,0,0,0,0
543334,Q1FY25,0,0,0,0
543334,Q2FY23,0,0,0,0
543334,Q2FY24,1,1,0,0
543334,Q2FY25,0,0,0,0
543334,Q3FY23,0,0,0,0
543334,Q3FY24,0,0,0,0
543334,Q3FY25,0,0,0,0
543334,Q4FY23,0,0,0,0
543334,Q4FY24,0,0,0,0
543334,Q4FY25,0,0,0,0
543415,Q1FY23,0,0,1,0
543415,Q1FY24,0,0,0,0
543415,Q1FY25,0,0,0,0
543415,Q2FY23,0,0,0,0
543415,Q2FY24,0,0,0,0
543415,Q2FY25,0,0,0,0
543415,Q3FY23,0,0,0,0
543415,Q3FY24,0,0,0,0
543415,Q3FY25,0,0,0,0
543415,Q4FY23,0,0,0,0
543415,Q4FY24,0,0,0,0
543415,Q4FY25,0,0,0,0
543530,Q1FY23,0,0,0,0
543530,Q1FY24,0,0,0,0
543530,Q1FY25,0,0,0,0
543530,Q2FY23,0,0,0,0
543530,Q2FY24,0,0,0,0
543530,Q2FY25,0,0,0,0
543530,Q3FY23,0,0,0,0
543530,Q3FY24,0,0,0,0
543530,Q3FY25,0,0,0,0
543530,Q4FY23,0,0,0,0
543530,Q4FY24,0,0,0,0
543530,Q4FY25,0,0,0,0
543573,Q1FY23,0,0,0,0
543573,Q1FY24,0,0,0,0
543573,Q1FY25,0,0,0,0
543573,Q2FY23,0,0,0,0
543573,Q2FY24,0,0,0,0
543573,Q2FY25,0,0,0,0
543573,Q3FY23,0,0,0,0
543573,Q3FY24,0,0,0,0
543573,Q3FY25,0,0,0,0
543573,Q4FY23,0,0,0,0
543573,Q4FY24,0,0,0,0
543573,Q4FY25,0,0,0,0
543654,Q1FY23,0,0,0,0
543654,Q1FY24,0,0,0,0
543654,Q1FY25,0,0,0,0
543654,Q2FY23,0,0,0,0
543654,Q2FY24,0,0,0,0
543654,Q2FY25,0,0,0,0
543654,Q3FY23,0,0,0,0
543654,Q3FY24,0,0,0,0
543654,Q3FY25,0,0,0,0
543654,Q4FY23,0,0,0,0
543654,Q4FY24,0,0,0,0
543654,Q4FY25,0,0,0,0
543663,Q1FY23,0,0,0,0
543663,Q1FY24,0,0,0,0
543663,Q1FY25,0,0,1,0
543663,Q2FY23,0,0,0,0
543663,Q2FY24,0,0,0,0
543663,Q2FY25,0,0,1,0
543663,Q3FY23,0,0,0,0
543663,Q3FY24,0,0,0,0
543663,Q3FY25,0,0,0,0
543663,Q4FY23,0,0,0,0
543663,Q4FY24,0,0,0,0
543663,Q4FY25,0,0,0,0
543720,Q1FY23,0,0,0,0
543720,Q1FY24,0,0,1,0
543720,Q1FY25,0,0,0,0
543720,Q2FY23,0,0,0,0
543720,Q2FY24,0,0,0,0
543720,Q2FY25,0,0,0,0
543720,Q3FY23,0,0,0,0
543720,Q3FY24,0,0,0,0
543720,Q3FY25,0,0,0,0
543720,Q4FY23,0,0,0,0
543720,Q4FY24,0,0,0,0
543720,Q4FY25,0,0,0,0
