NSE Symbol,Q_FY,FY,Filing_Date,Window_Start,Window_End,n_obs,alpha_daily,alpha_annual,t_alpha,p_alpha,r_squared,beta_Mkt_RF,beta_SMB,beta_HML,beta_RMW,beta_CMA,beta_MOM
WOCKPHARMA,Q4FY22,FY22,2022-07-18,2022-07-19,2023-07-25,252,-0.0022549959035554866,-0.43348910563679666,-0.9881526128068643,0.3240527899467887,0.04772279474169039,2.452096230491568,1.5562074603977556,0.6698871750974359,2.0516914291505812,-4.765742816877139,0.8752466405285895
WOCKPHARMA,Q4FY23,FY23,2023-07-21,2023-07-24,2024-08-02,252,0.002057383310423929,0.6794403186114634,0.6508000163244384,0.5157854649143561,0.04151731774478884,3.400177652249248,-1.4815867994583614,-1.889472469570058,-2.4500206191287535,3.6515940442943364,-0.7774715839171115
WOCKPHARMA,Q4FY24,FY24,2024-07-19,2024-07-22,2025-07-23,252,0.005543004246568435,3.0423939167572347,1.4403091144397555,0.15105660958655226,0.020869040884677115,0.16437467109270154,-0.43059856335260777,-3.975269516674607,-1.3944446045709613,1.6106786658602978,0.7624844285217289
ZYDUSLIFE,Q4FY22,FY22,2022-07-13,2022-07-14,2023-07-20,252,0.0017644059727358503,0.5599133972380097,1.211996275954722,0.22668134794316977,0.008147097619533805,-0.3830207249004747,0.028681843285474296,0.3424322708608935,-0.42110550548995007,0.8337203749992026,0.4737888616103897
ZYDUSLIFE,Q4FY23,FY23,2023-07-11,2023-07-12,2024-07-23,252,0.0023347186844131407,0.8010126831878638,1.5403688357002199,0.12476102467164739,0.03286767976731064,0.8336192941274001,-1.6891538645152215,0.27539827139883594,0.41223544923234084,1.614476503323445,-0.11379168665133887
ZYDUSLIFE,Q4FY24,FY24,2024-07-04,2024-07-05,2025-07-09,252,-9.991863500035682e-05,-0.024865136508502837,-0.0520702121360967,0.9585151774702614,0.02253150656004521,0.26317301540336285,0.020471805436298063,-0.16268301295497,-1.132759138982322,1.2318959309855395,0.30972538828670926
AJANTPHARM,Q4FY22,FY22,2022-07-13,2022-07-14,2023-07-20,252,-0.000350298835489707,-0.08449120353696693,-0.23648080541780173,0.8132571907503131,0.02830842863605565,1.6042320010762876,0.031136210524685237,0.14038226420590177,1.3236928815465498,-4.348057510738893,-0.08454381451408903
AJANTPHARM,Q4FY23,FY23,2023-07-06,2023-07-07,2024-07-18,252,3.236042545278731e-05,0.008188168386425004,0.01862595168231762,0.9851546594790649,0.008907232571492063,0.6508152350027535,-0.0977345531901169,-0.1649384439026063,-1.2645008848804267,-0.30545337995540245,0.6251303545174134
AJANTPHARM,Q4FY24,FY24,2024-07-16,2024-07-18,2025-07-21,252,0.0007592367938050557,0.21085615078792497,0.2839171152017424,0.7767136912388377,0.009633395887816087,0.8307652465770738,0.12552647610089185,-1.4056492373730722,-0.2578092238875568,-0.3886666386903004,-0.30663981399053364
OFSS,Q4FY22,FY22,2022-07-11,2022-07-12,2023-07-18,252,2.5729774191744076e-05,0.006504969101367565,0.021187363404820404,0.9831134396548898,0.007029573256755128,0.45024854709229334,0.43238460203360585,0.10700847254250825,-0.5737545497603639,-1.7105414283807192,-0.14532485058155886
OFSS,Q4FY23,FY23,2023-07-07,2023-07-10,2024-07-19,252,0.005587125910768331,3.0875907160805274,2.26748033982407,0.02423261652833227,0.04788747869974386,-0.6574850324698014,-1.9063033523872988,3.4835612404808503,4.591873394237486,2.9826731561453617,-1.6498253311058568
OFSS,Q4FY24,FY24,2024-07-15,2024-07-16,2025-07-18,252,-0.0005375672909877753,-0.1266919811186423,-0.21440929851412466,0.8304062376064154,0.04893936097444007,0.9235299522260578,2.4060610624672547,2.982498307086906,-0.4361574182969341,0.4822736940485832,2.0359460952056363
UNIONBANK,Q4FY22,FY22,2022-07-18,2022-07-19,2023-07-25,252,0.002322276884252313,0.7953747505537264,0.8692026483228409,0.38558701011079577,0.04663193746492633,0.9455582008618739,-2.240261801898023,1.4518600505299135,-1.163489085483799,6.0379879093028475,0.6825109045765189
UNIONBANK,Q4FY23,FY23,2023-07-13,2023-07-14,2024-07-25,252,-0.0002596533801221871,-0.06333787284767427,-0.1030845694908777,0.9179801784957493,0.022284522011216223,0.1033970739381424,-1.123617098455399,1.1653820630122733,-0.8612881714776939,-0.1589260463810008,1.4739918157122536
UNIONBANK,Q4FY24,FY24,2024-07-19,2024-07-22,2025-07-23,252,0.0007703279741064126,0.21424520035984768,0.31102278302628494,0.7560477630231806,0.010885295291454544,0.9857764152854351,-0.1763513142100614,0.11854405136092483,0.49636363727471844,0.5660487927033733,0.3818285570077159
UBL,Q4FY23,FY23,2023-07-15,2023-07-17,2024-07-26,252,-0.000471440893199969,-0.11201737718759709,-0.3268992627835416,0.744023188299442,0.02561811987977436,0.7384455648882359,1.1195408799675346,0.29430810156321796,-0.6254470056296952,-1.450579649451832,-0.40938656143965224
UBL,Q4FY24,FY24,2024-07-17,2024-07-18,2025-07-21,252,0.000674176788384864,0.1851774979539237,0.38852230099642987,0.6979669626723378,0.01832017476030623,0.9625081641982445,-1.6496222133491787,-1.2042719771772106,0.461542877680552,-0.4130833646232134,-0.1320293283697463
RADICO,Q4FY22,FY22,2022-07-19,2022-07-20,2023-07-26,252,0.00028740482242583555,0.07511326116319572,0.15945464398693301,0.8734420633228454,0.017048421342317432,-0.3003932564358577,1.2774605744138043,-0.44610645158258866,-2.153220775497073,2.8517791068662026,-0.5551855571399105
RADICO,Q4FY23,FY23,2023-07-14,2023-07-17,2024-07-26,252,-0.00162170284208926,-0.3354659204945829,-0.8834423919503603,0.3778633496879146,0.0422319056423518,2.204872967485625,-0.1267017977426384,0.5170159592014163,-1.495606891935077,-2.214518122459401,-0.6482305626873046
RADICO,Q4FY24,FY24,2024-07-16,2024-07-18,2025-07-21,252,0.0019386990913629384,0.6299546152456518,0.7952613631896724,0.42723124579539873,0.02538130955030593,0.597505563932325,0.7124891472548399,-0.8138274346139842,1.3651412564156837,-0.30386962084135927,0.6129752046670067
MARUTI,Q4FY22,FY22,2022-07-20,2022-07-21,2023-07-27,252,-0.0010197556331142774,-0.2266150964163727,-0.8682829989319247,0.3860891435245622,0.023583213582530238,0.968569231163466,1.1545232295275654,-0.18341118151523977,-0.7459166993031874,-3.5959251402183803,-0.5104624052975519
MARUTI,Q4FY23,FY23,2023-07-20,2023-07-21,2024-08-01,252,0.001819474955008697,0.5817118164106048,1.5329182384829019,0.12658625494250356,0.008472541010325463,-0.14766315404049538,-0.5481154305246462,-0.23206080616928515,-0.210068011089379,-0.056067179907871245,-0.10094841330001626
MARUTI,Q4FY24,FY24,2024-07-19,2024-07-22,2025-07-23,252,-0.0003447662458967201,-0.08321389944838017,-0.23637903488707313,0.8133360644937304,0.03911302992148957,0.7334503640925041,-0.6044387244472698,0.7706236970088683,-0.351917165055718,0.5600252014230598,-0.718218933024402
NAVINFLUOR,Q4FY23,FY23,2023-07-20,2023-07-21,2024-08-01,252,-0.0025595349038803933,-0.47533892473127537,-1.4130274081126457,0.1589168174663476,0.046108921713958084,1.9549323742532745,1.7924882733545815,-1.5228878013057545,-1.1824807305325926,-1.6049677873801294,-0.5702727151017248
NAVINFLUOR,Q4FY24,FY24,2024-07-17,2024-07-18,2025-07-21,252,0.0025196822408549953,0.8869465199870297,1.156358247489143,0.2486609642075779,0.04293199417785942,0.74381322392436,-1.466567679232138,1.9838206846702757,-0.06398046313929229,2.7108019623047177,0.3234034737979805
UCOBANK,Q4FY22,FY22,2022-07-06,2022-07-07,2023-07-13,252,0.0035369238441860787,1.4383091035669315,1.1413685028970735,0.2548309648491514,0.0607583203588441,0.40709915499706634,-5.002904947251682,3.4749934218686143,4.879818188918344,3.4119568492110677,2.212276105291167
UCOBANK,Q4FY23,FY23,2023-07-07,2023-07-10,2024-07-19,252,0.00022646047280648358,0.058727842884540346,0.07057567275514855,0.9437930458309177,0.015699383294002,0.10185290549131476,-0.7703106435824867,1.3867209174774282,2.0241247176776698,1.951425317595518,1.8732795778806004
UCOBANK,Q4FY24,FY24,2024-07-06,2024-07-08,2025-07-10,252,-0.0009537389701170261,-0.21364129303172738,-0.3148797371458127,0.7531209732837201,0.01154212173205671,-0.055922712037353384,-1.1635003321913757,-4.543238912108789,-0.6777474572052309,0.469080972828706,-0.5054344788328504
IGL,Q4FY23,FY23,2023-07-19,2023-07-20,2024-07-31,252,-0.0013525657047784283,-0.2888319768399186,-0.7289231802721926,0.46674486468319276,0.0259575572566082,1.7204925865529668,0.48218760444366904,0.41715998942213384,1.6138219866332952,0.11395611921403898,-0.21688972644871218
IGL,Q4FY24,FY24,2024-07-12,2024-07-15,2025-07-17,252,8.472171637892765e-05,0.02157941168945026,0.028171962946288435,0.9775479327054607,0.01964678550177379,1.791776300169281,-2.3667366686887803,-6.336362269126809,0.9769812014114108,-2.8846391025680553,-1.2513187454687658
PETRONET,Q4FY22,FY22,2022-07-13,2022-07-14,2023-07-20,252,-0.0007557082144011389,-0.17340338336985514,-0.6311068643684061,0.5285589735549203,0.020342949110050634,0.46513303516223425,-0.6945100357409295,0.6491755912099395,0.21402822365504615,0.33661547060621855,-0.15816629457749062
PETRONET,Q4FY23,FY23,2023-07-21,2023-07-24,2024-08-02,252,-0.0012445294466215302,-0.2692043599911986,-0.638946148128339,0.523454852228717,0.0499510339156054,1.5928738000847495,0.18703050939315757,1.9211856733505472,2.823817083569168,1.5900313467224816,0.5606779566735475
PETRONET,Q4FY24,FY24,2024-07-19,2024-07-22,2025-07-23,252,0.0013044773499689582,0.38920034772290985,0.6586494689378501,0.5107393856345241,0.01777489626582851,0.24717550552124778,-0.8618685790604454,-2.2203872466293832,-0.6062754866544917,0.5026544563952065,0.6331288881769455
COFORGE,Q4FY22,FY22,2022-07-18,2022-07-19,2023-07-25,252,-0.002784686098985636,-0.5042784479770286,-1.495514547577574,0.13606717174332164,0.048317022327470927,2.94894552706841,0.7768790377488328,0.8355495767351153,2.3228504590196537,-1.7618074361130627,-1.215751565747949
COFORGE,Q4FY23,FY23,2023-07-19,2023-07-20,2024-07-31,252,-0.000720965196258041,-0.16613455740735106,-0.3805753481645806,0.7038481358711101,0.038868549314493905,1.1511963283570186,0.5533178966230727,-2.4431963070655307,-2.626430692751384,2.4813649136255083,-0.3753429581125156
COFORGE,Q4FY24,FY24,2024-07-18,2024-07-19,2025-07-22,252,0.0021110928765530118,0.7023257509770406,0.8536526364110743,0.3941313320626708,0.039492957051720845,0.5276016644823872,1.6357336398571984,0.5203854936222196,0.47327869003328393,1.1476708167626257,1.1309488236180494
IIFL,Q4FY22,FY22,2022-10-20,2022-10-21,2023-10-27,252,0.0019202995352177584,0.6224145180467013,0.8244899227434894,0.4104632067050293,0.020413597677867434,1.0938424452779372,-1.4813264278125242,0.30164633239278066,-1.2267072587096726,1.0356966115322803,-0.4556419313191184
IIFL,Q4FY23,FY23,2023-07-18,2023-07-19,2024-07-30,252,-0.004697898557083026,-0.6939082656151059,-1.4745002296934033,0.14163076066783298,0.040969162544868154,0.2988814536318052,2.864352054391977,0.9743424745307205,2.5431980564695915,2.8583572017120296,0.3721489262090546
IIFL,Q4FY24,FY24,2024-07-19,2024-07-22,2025-07-23,252,0.0011509862896544,0.3364923664631503,0.3992854896915189,0.6900306887996198,0.02915153217013222,1.033783146637629,-0.5008125807226788,-6.071143794525136,-1.5546833568073501,-2.404044417684679,-0.6051413814184237
YESBANK,Q4FY22,FY22,2022-07-14,2022-07-15,2023-07-21,252,-0.00031706595006773493,-0.07679190921401693,-0.12066324944254014,0.904056665238905,0.02393438845900986,1.2743518518830586,-0.36265867400452345,1.0598887697382047,2.207711299669172,5.974080387065773,1.2488974039905612
YESBANK,Q4FY23,FY23,2023-07-14,2023-07-17,2024-07-26,252,-0.002645851585160309,-0.48662802518417625,-0.9764405921378657,0.3298093076727592,0.018182137335495674,1.7727976566555548,0.506684030369764,0.05673600275258961,-1.7380757148124586,0.08782465184745603,0.4234037977190549
YESBANK,Q4FY24,FY24,2024-07-11,2024-07-12,2025-07-16,252,-9.161618831067953e-05,-0.022822807440866507,-0.0384319148370664,0.9693746124519175,0.024273483218629766,0.3921841379899769,-0.9412879497349764,-3.7268718189141934,-1.4095161348800418,0.5344297358305904,-0.653927802193867
AIAENG,Q4FY22,FY22,2022-07-18,2022-07-19,2023-07-25,252,0.0013821153839208148,0.41664737531110907,0.8259566779154228,0.4096322449035493,0.024108537189933332,0.3068889518162471,0.5653164812429649,-0.9453475836695,-2.0543646691210764,2.166166804435687,-0.748846823423523
AIAENG,Q4FY23,FY23,2023-07-13,2023-07-14,2024-07-25,252,0.0005636934670937301,0.15263514755974306,0.3508444627188044,0.7260065259403121,0.02224994558773885,0.14151779526352187,0.7576394777753057,0.8936295510622287,0.5148692602544384,-1.0652120653335915,-0.9743564034038417
AIAENG,Q4FY24,FY24,2024-07-15,2024-07-16,2025-07-18,252,-0.00036209652675134053,-0.08720898583926068,-0.22464286111919837,0.8224443586311865,0.07070418638674447,1.0362735244486954,-1.655856605588676,-3.6485873008449863,0.35249710429109865,1.0613648964103497,-1.5072072598832165
KEC,Q4FY22,FY22,2022-07-18,2022-07-19,2023-07-25,252,0.002333883709262892,0.8006337652434249,1.0173313103151673,0.309999410201749,0.026959914663860607,-0.45235426664199907,-0.9375011173503731,-0.393500869976642,2.645682257744811,15.57701099712919,0.7221519731368797
KEC,Q4FY23,FY23,2023-07-14,2023-07-17,2024-07-26,252,0.0014330650241489835,0.4349534161702642,0.6904562128827514,0.49056091459334006,0.016289556797090543,-0.14230334697809038,0.29377293594456677,1.698116651391058,3.0459980883819915,0.9180548210234173,-0.6141809313018474
KEC,Q4FY24,FY24,2024-07-17,2024-07-18,2025-07-21,252,0.0006514857266098348,0.17841981724801523,0.2043687872354844,0.838234987614979,0.056052113278980964,1.718696896062055,1.3682933453134538,-1.8256306097538408,1.0588291204799456,-0.6448607889950534,1.1144849558368506
M&MFIN,Q4FY22,FY22,2022-07-19,2022-07-20,2023-07-26,252,-7.136291097028613e-05,-0.017822716243087653,-0.03071717505526208,0.9755201018020833,0.020471172689537465,0.31836096403553665,0.8559387602561531,1.2585865254708195,-0.7630169776286566,-9.854376117766751,0.7166052504904975
M&MFIN,Q4FY23,FY23,2023-07-20,2023-07-21,2024-08-01,252,-0.0017047472188365513,-0.3492282411848447,-0.9616329308878343,0.33718213374183464,0.02507188160214968,1.6568537128062468,-0.24368556585257137,0.5391946337571372,2.1509604716036574,0.769661525442193,0.36023208554457264
M&MFIN,Q4FY24,FY24,2024-07-17,2024-07-18,2025-07-21,252,-0.00029913660872045943,-0.07261123851081905,-0.13873728298977295,0.8897717230894493,0.023012954708744204,1.5938165441824923,-1.8492189340947498,-2.4927779141753788,0.9679051213321777,-1.6798156084083293,-0.9681911309962801
SOLARINDS,Q4FY23,FY23,2023-07-11,2023-07-12,2024-07-23,252,0.005363320124113646,2.8634349503543532,2.1388572168150004,0.03343631736871719,0.021492152012519194,0.050457138556795234,0.5806076556491446,-1.5488073996768472,-3.0219142862493706,-3.2558195991896723,-0.8069055193035547
SOLARINDS,Q4FY24,FY24,2024-07-13,2024-07-15,2025-07-17,252,0.0007788415177091084,0.2168530542446823,0.3192492325577636,0.7498095592263518,0.06356867855789561,2.807716811483071,-0.20893268307247692,1.6490997032414907,-0.2561264677984332,-0.2499964368394113,-0.18063846120166616
GALLANTT,Q4FY22,FY22,2022-07-18,2022-07-19,2023-07-25,252,-0.0032313633864705787,-0.5570522994655233,-1.3958849703606255,0.1640127787370134,0.05590698946157746,2.6628717840570086,-1.6989549237069115,1.267033197459356,4.4498657822647045,20.829630406066222,-0.7135863955355218
GALLANTT,Q4FY23,FY23,2023-07-14,2023-07-17,2024-07-26,252,-0.0021525244572599836,-0.41866968962015705,-0.7060411540724869,0.48083337646463176,0.07523641846028051,5.111573918200632,1.9145819512261628,0.7414328173775352,-3.4439346638682222,-4.568351694252538,-0.28465715408533043
GALLANTT,Q4FY24,FY24,2024-07-20,2024-07-22,2025-07-23,252,0.005680983732963296,3.1854235298923967,1.8374553411036556,0.0673537191939076,0.028640686792757664,1.7303094998021424,-3.8632795419005075,-9.954473550822264,-0.5799945927019167,-5.1343967439318305,-0.14925364624233523
GPIL,Q4FY23,FY23,2023-07-14,2023-07-17,2024-07-26,252,-0.0030732441418781353,-0.5390462303427489,-0.3227087082802892,0.7471910852179715,0.03675671554254101,6.928691706944948,2.9173483876368214,-11.90825254993813,-7.63123170087391,-7.790795484872822,0.4560297899323113
GPIL,Q4FY24,FY24,2024-07-17,2024-07-18,2025-07-21,252,-0.0001824630761576155,-0.04493960072934349,-0.060912227967944606,0.9514787700069649,0.024468056676548833,2.003375309002317,-0.3861909825836368,0.9215137841935448,2.949863432957124,1.4621531974784725,0.23877621314330677
GMRAIRPORT,Q4FY22,FY22,2022-07-20,2022-07-21,2023-07-27,252,0.00016715013791953617,0.043021547285351576,0.08596525451153281,0.931564248961997,0.027852786927757278,1.7545524351661566,-1.5547476939723257,0.6612260506862233,2.0677336483854907,8.017911683907773,-0.05105719557524724
GMRAIRPORT,Q4FY23,FY23,2023-07-21,2023-07-24,2024-08-02,252,-0.00020889129731736997,-0.051279085052453835,-0.08153402158229071,0.9350838372547882,0.0216171053370825,2.585485668940488,0.6481077183512091,-1.5036184159002206,-3.0756729652413437,-0.8743763596951514,-0.16114492801582103
GMRAIRPORT,Q4FY24,FY24,2024-07-20,2024-07-22,2025-07-23,252,0.0014041176953072075,0.42452390938128554,0.6642356401738718,0.5071641484394008,0.026739759575872712,1.4075501912349497,-1.2245771703183053,-0.1253628915168603,0.5680470832002098,0.5205017974128816,0.6022661207444016
NAUKRI,Q4FY22,FY22,2022-07-19,2022-07-20,2023-07-26,252,0.00015751613039527792,0.04049240230512351,0.07661944501760436,0.938988820723456,0.015096571788896895,1.595101887237386,-0.5488835566004129,-0.3052602920953896,0.9118258513198525,1.2563604037697467,-0.20279011380446318
NAUKRI,Q4FY23,FY23,2023-07-21,2023-07-24,2024-08-02,252,0.0003307119718170122,0.08691066179229094,0.19024639465668047,0.8492735945806899,0.03168074423484357,1.9085283950796998,0.037366194786043416,0.16385605437995887,-0.08527481490795914,-1.1453312652708463,-0.7732838542189463
NAUKRI,Q4FY24,FY24,2024-07-19,2024-07-22,2025-07-23,252,0.0008351020462739458,0.23422805214970213,0.34488169960679793,0.7304791917109632,0.014390891322427213,0.9322999698023753,-0.055095168041502385,-1.1685946629800656,0.05361808671332102,-0.969117085283201,0.5433905280270415
SOBHA,Q4FY22,FY22,2022-07-20,2022-07-21,2023-07-27,252,-0.00559652992701308,-0.7559361827079474,-2.5224613015034922,0.012288150744836138,0.045182422987586124,2.1029109702798485,2.976247883220133,0.7127293007643063,0.08762891161070663,3.387111084978322,-0.4782486075746877
SOBHA,Q4FY23,FY23,2023-07-17,2023-07-18,2024-07-29,252,-0.00029944139653133615,-0.07268246528663572,-0.0963963670601816,0.9232845816055814,0.035155821704559664,0.38657978203674087,0.20242951483458316,2.931624775918621,0.8747818179157636,0.2207367603189203,1.8600423374010426
SOBHA,Q4FY24,FY24,2024-07-15,2024-07-16,2025-07-18,252,-0.0002643891321313959,-0.06445502759029331,-0.09325353564201433,0.9257783570335621,0.017435033081388607,1.5800530712492622,-0.4606839184820104,-2.357760476000028,0.7407274548872598,-1.6259290697974242,-0.21046082085437667
REDINGTON,Q4FY22,FY22,2022-07-15,2022-07-18,2023-07-24,252,0.00048469373238496015,0.12991546541768656,0.24111220311447457,0.8096698142039764,0.02448340253735737,0.8407388833629171,0.13080504311169983,0.5422260562284642,-1.9111423693669125,-6.653029844190087,0.08993714024439216
REDINGTON,Q4FY23,FY23,2023-07-20,2023-07-21,2024-08-01,252,-0.001605992935970465,-0.3328298845043685,-0.8243631338216012,0.4105350838042118,0.030093444764284327,1.907903456998984,-1.204955669606979,0.4669906662777943,-0.00854616317198742,0.8599275125799493,0.020959170206883676
REDINGTON,Q4FY24,FY24,2024-07-17,2024-07-18,2025-07-21,252,0.0022072687466224575,0.7440878974815915,0.6888226529367963,0.49158664956268294,0.0065127521229171315,-0.1503617404633135,0.37113180653133204,1.1865747506417672,-1.3993227126547088,-0.33722222799018153,1.358739484183026
FSL,Q4FY22,FY22,2022-07-11,2022-07-12,2023-07-18,252,-0.0016652047960230973,-0.34271108519557564,-0.8878758167285089,0.37547836508826093,0.01901679389501776,1.023842060680915,1.6123577935386977,0.08767839543673683,-0.6173894453139923,3.3718319509270875,-0.7555481094451001
FSL,Q4FY23,FY23,2023-07-10,2023-07-11,2024-07-22,252,0.00031716685075018055,0.08320695764685312,0.14846086291055763,0.8821011891242582,0.029707246079644145,1.0945790753709548,1.08799606474255,-0.4851609535845478,-0.9882030595278753,1.452880945095736,-0.7233905297860025
FSL,Q4FY24,FY24,2024-07-12,2024-07-15,2025-07-17,252,-0.0001672382311579553,-0.04126831957312405,-0.04798689437810712,0.961765781552927,0.005186929878277735,-0.28698160194173683,2.60314044495916,2.962611739696544,-0.4984632848722478,0.6985034183042079,0.4551417589266723
PFC,Q4FY22,FY22,2022-07-20,2022-07-21,2023-07-27,252,0.0011894602891754048,0.34951327833060475,0.6450189609908022,0.5195184342029442,0.033942228178613476,1.9771763353067469,-0.5033986267029957,0.9350577692124711,1.1203655853611052,4.4842031524816806,-0.062171301018564384
PFC,Q4FY23,FY23,2023-07-20,2023-07-21,2024-08-01,252,-0.0006608933443889564,-0.15341538418288914,-0.21708202038382557,0.8283250900116921,0.022156326830700457,2.026223532704757,0.6445713084071708,-0.4059396413962363,-1.624314004048769,0.5136249500942662,1.7973624641896186
PFC,Q4FY24,FY24,2024-07-19,2024-07-22,2025-07-23,252,0.0019557550488984005,0.6369754025137765,0.7371577902787264,0.46173174930899696,0.02065747350318803,1.0497175119032638,-2.331035210166742,-4.276501276577527,-0.4652680637816181,-0.7407614230947561,0.73715849800647
INDIANB,Q4FY22,FY22,2022-07-18,2022-07-19,2023-07-25,252,0.002782886584947493,1.0163469213488374,1.1812956258278398,0.23863072296215165,0.03340967474616019,0.915373601328963,-3.2183033135007966,1.067885570438905,1.6578359516670944,8.39118464302646,0.37870616770040877
INDIANB,Q4FY23,FY23,2023-07-19,2023-07-20,2024-07-31,252,0.002061627565880356,0.6812375289268932,0.8658345375382991,0.38742797363610854,0.006673027145162824,-0.7653681490887421,-0.000712579300165106,0.7028330426756398,0.7324990794261548,1.498976387491032,0.21040319471755908
INDIANB,Q4FY24,FY24,2024-07-10,2024-07-11,2025-07-15,252,0.000473490922146514,0.12673009026938012,0.19839110541667035,0.8429035987511401,0.020694424946193668,-0.38762378705678935,1.215853277768569,1.5882419394647682,-1.7975717421640942,2.6953178419380035,0.18056514314450606
IDEA,Q4FY22,FY22,2022-07-18,2022-07-19,2023-07-25,252,-0.002581312423211116,-0.47821034425357095,-1.0371275384488925,0.3006989430643879,0.019232463744562223,1.3249119351291039,0.9237796757722874,0.6771204330239018,0.7743305945917207,1.0570299749574876,0.7493952326655916
IDEA,Q4FY23,FY23,2023-07-19,2023-07-20,2024-07-31,252,0.001025389355503917,0.29485422025987235,0.27965485452942657,0.7799782675166237,0.00606407918460905,1.8583772666876546,0.373821921841191,-0.30140782122924914,0.061052041029835635,-1.9810906503238173,0.7248610170523901
IDEA,Q4FY24,FY24,2024-07-19,2024-07-22,2025-07-23,252,0.0027029813956392086,0.976151589468119,0.6950933306358532,0.4876555218830564,0.036468999159514626,-0.7379074873290883,-6.15679754643921,-13.630063863842484,-6.06167046220984,-3.936411469516092,0.25014387320419873
ASTRAL,Q4FY22,FY22,2022-07-20,2022-07-21,2023-07-27,252,0.0009874123219372948,0.28252129873824355,0.5319148752467484,0.5952669447763779,0.03525095232005193,1.1388213794062247,1.9813558464595369,-0.9686057893647351,0.24812602527399702,-6.291622390502397,-0.09674442397240043
ASTRAL,Q4FY23,FY23,2023-07-19,2023-07-20,2024-07-31,252,-0.00016623689558154311,-0.041026365988298716,-0.1017672685128705,0.9190246450366159,0.006675884897844986,0.678749647479325,-0.011712800410201785,0.5881596418057018,1.2908635128514583,-0.2509724192149524,0.055168140184202685
ASTRAL,Q4FY24,FY24,2024-07-16,2024-07-18,2025-07-21,252,-0.0020662586803534846,-0.4058937998382402,-1.1265765614237417,0.2610237850548431,0.019086892890328944,0.6469718063424348,0.9032324765881667,0.8279147149550077,-0.8185875678554713,0.6108916466196606,0.017594129887870014
DLF,Q4FY22,FY22,2022-07-09,2022-07-11,2023-07-17,252,-0.00026601628784297,-0.06483856284291412,-0.15858376074345792,0.8741274626484932,0.04291917719525862,2.2146897602599234,0.011516350685343624,0.1813552919945365,0.4930393940128855,-1.7543355909906158,-0.2634531344152929
DLF,Q4FY23,FY23,2023-07-05,2023-07-06,2024-07-16,252,0.0004876136021798893,0.13074717128939212,0.2559832515023676,0.7981785664391386,0.02404131265044962,0.6493782647436338,-0.9279289493697211,-0.09246062246585718,-2.4409797016038324,0.6011269399678352,-0.3671244307079323
DLF,Q4FY24,FY24,2024-07-03,2024-07-04,2025-07-08,252,0.0001161496614183292,0.02970228284418787,0.04566139431286078,0.9636173301977168,0.03174775089249737,1.1612275027529428,0.23068947037437626,-1.9661325550511504,-0.2605783681861584,0.10035707657043413,-0.2403240713514514
KPRMILL,Q4FY22,FY22,2022-07-16,2022-07-18,2023-07-24,252,-0.0018089428957122821,-0.36609337192436736,-0.9660497094487497,0.33497191863077735,0.03290938376770591,2.422369443809135,0.6931815738313692,0.44155041599770234,1.6894363756871742,-5.738611936985371,-0.6544436473810007
KPRMILL,Q4FY23,FY23,2023-07-15,2023-07-17,2024-07-26,252,0.0014892406417733018,0.4554114464691439,0.881032133748658,0.37916389248518406,0.025026750376321738,-0.06671289818553983,1.2312875617966352,-0.3787681246756607,-0.9879689337315247,-2.0661052021514736,-0.9918677083113574
KPRMILL,Q4FY24,FY24,2024-07-10,2024-07-11,2025-07-15,252,0.0013762525619065045,0.41455592172342287,0.45869363794199225,0.6468608254357445,0.016290684333130523,1.3184945707464581,0.08810662584917583,-0.3374985050588504,0.5893340399195562,0.801382825260887,-0.04282125858456187
ECLERX,Q4FY22,FY22,2022-07-19,2022-07-20,2023-07-26,252,-0.0018760037400744607,-0.3767159608453233,-0.9197508627581479,0.3586076373345564,0.02177094295207138,1.1612260151527765,2.1935287422965266,-0.4810881769918266,-1.1716928395853259,-1.4951034520232829,-1.182727363045327
ECLERX,Q4FY23,FY23,2023-07-07,2023-07-10,2024-07-19,252,-0.0017893789428692342,-0.36296042208351625,-0.8263433928879815,0.40941332679819054,0.019132247095637656,1.2415219915459796,0.7235261943844489,-0.1391402531105177,-1.703660172825443,0.02968541993898821,0.12411049772566835
ECLERX,Q4FY24,FY24,2024-07-12,2024-07-15,2025-07-17,252,0.0021139147473834717,0.7035367248266117,0.7741244101750117,0.4396035909246192,0.04133818815251622,0.1499240325167026,-1.373344741006874,-10.770542531130637,-1.8056983921445566,-4.829002007600661,-1.2956696280348714
BRIGADE,Q4FY22,FY22,2022-07-16,2022-07-18,2023-07-24,252,-0.00045591606499237607,-0.10853655672274008,-0.24483009918791201,0.8067929202166868,0.01630263081645167,1.248907479126773,1.4229645340984056,-0.4080571753162393,0.17232111453299725,-3.4631570488231005,-0.3399819665344408
BRIGADE,Q4FY23,FY23,2023-07-18,2023-07-19,2024-07-30,252,-0.00020509373704551397,-0.05037073862110466,-0.08712240033563291,0.9306453834250333,0.014814862903288373,1.1152432575231577,0.5552735982612925,-0.09830112721145812,-0.7864657563124121,-0.3883774798698979,1.4399457897159174
BRIGADE,Q4FY24,FY24,2024-07-18,2024-07-19,2025-07-22,252,-0.001038714189815109,-0.23030117409297454,-0.403701349374596,0.6867844752728243,0.02756410949852206,1.8312412383528542,0.6779163355348141,1.7947460823463564,0.3462686944198189,0.9990068868724618,-0.13315836247416304
