BSE Code,NSE Symbol,Q_FY,Filing_Date,overlapping,n_est_obs,CAR_m1p1,CAR_m3p3,CAR_m5p5,CAR_m10p10,CAR_0p5,AINDEX,BINDEX,CINDEX,DINDEX,OINDEX,TRINDEX
503100,PHOENIXLTD,Q3FY25,2025-04-25,False,230,-0.043452487675571395,-0.01243633308645576,-0.08606629804029578,-0.10583055548780648,-0.09641154285644045,0.6323777777777778,0.6897793103448275,0.5452588671356826,0.2423076923076923,0.8208333333333333,0.765825
503100,PHOENIXLTD,Q4FY25,2025-07-29,False,230,-0.00864941694902665,0.00981183862258126,-0.0035552970158980214,-0.046687688278699145,-0.025731348113902618,0.6944444444444444,0.6365862068965517,0.5038542671331443,0.2423076923076923,0.8208333333333333,0.765825
503100,PHOENIXLTD,Q1FY26,2025-10-27,False,230,-4.024869099053443e-05,0.013151462642161977,0.004597719933143701,0.029601320429088928,0.02368775143167698,0.6323777777777778,0.6424206896551725,0.5097812112119672,0.2423076923076923,0.8208333333333333,0.640825
503806,SRF,Q4FY23,2023-07-11,False,230,-0.0011955286742451124,-0.005945914048356258,-0.004368469571616048,-0.052149573525248884,0.02664766341468456,0.5833333333333334,0.3823862068965517,0.3,0.0769230769230769,0.8041166666666667,0.816175
503806,SRF,Q1FY24,2023-10-18,False,230,-0.012032354305159455,-0.07061308167901117,-0.10302870797948833,-0.08201704051665976,-0.10270099063721079,0.6650222222222223,0.3611172413793103,0.3,0.0769230769230769,0.8041166666666667,0.816175
503806,SRF,Q2FY24,2024-01-11,False,230,0.03342044813483409,-0.005322128945879072,-0.017321319947493925,0.019779153627484263,0.03845901425522743,0.6054666666666667,0.3988862068965517,0.3,0.0769230769230769,0.8041166666666667,0.691175
503806,SRF,Q3FY24,2024-04-18,False,230,-0.011117300639704638,-0.010672999125967805,0.012123966380912003,-0.018549365602163855,0.04681899705300945,0.5237777777777778,0.3646137931034482,0.3,0.0769230769230769,0.8041166666666667,0.691175
503806,SRF,Q4FY24,2024-07-18,False,230,-0.030109227698316334,-0.03097871699025504,-0.024960096716083312,0.035977325123831796,-0.013221120465860487,0.5833333333333334,0.3634034482758621,0.3413451472590127,0.0769230769230769,0.8041166666666667,0.816175
503806,SRF,Q1FY25,2024-10-18,False,230,0.012736705430367862,0.01713874190736138,0.0321907156155999,0.09728150314106837,0.02495695986364517,0.4130222222222222,0.3861103448275861,0.3,0.0769230769230769,0.8041166666666667,0.691175
503806,SRF,Q2FY25,2025-02-13,False,230,-0.016804477817521975,-0.03838630762428406,-0.03928420415997715,0.008119239833654007,-0.0020875518067119854,0.4130222222222222,0.421551724137931,0.3,0.0769230769230769,0.8041166666666667,0.691175
503806,SRF,Q3FY25,2025-04-29,False,230,-0.006452934800115752,-0.03652708258673527,-0.03089639563525709,-0.01477826467041339,-0.0010119569504161083,0.4225666666666666,0.3450724137931034,0.5590251321818535,0.0769230769230769,0.8041166666666667,0.691175
503806,SRF,Q4FY25,2025-07-24,False,230,-0.02386245832864152,-0.0065555237767939804,-0.023972712942024094,-0.09614745243023345,-0.033281981807896266,0.4225666666666666,0.3308068965517241,0.5,0.0769230769230769,0.8041166666666667,0.816175
503806,SRF,Q1FY26,2025-10-29,False,230,-0.023224199459523795,-0.0577434938542594,-0.12226031388045515,-0.09607694487476033,-0.05578297609469333,0.4130222222222222,0.3223137931034482,0.6,0.0769230769230769,0.8041166666666667,0.691175
503806,SRF,Q2FY26,2026-01-29,False,230,0.06351677079650536,0.09211316428261827,0.05073536633337611,0.00808769613447758,0.04756926030022017,0.4130222222222222,0.3766965517241379,0.4145224911181947,0.0769230769230769,0.8041166666666667,0.691175
504614,SARDAEN,Q4FY23,2023-07-20,False,230,0.019670983470718172,0.12137834302534868,0.16877631208321908,0.28233680245417486,0.0897895715891062,0.5384,0.5722413793103448,0.3,0.0769230769230769,0.5102166666666667,0.7996249999999999
504614,SARDAEN,Q1FY24,2023-10-20,False,230,-0.10037473906901631,-0.055374200384187416,-0.06907384959146362,-0.07911497358134914,-0.07173969935064543,0.5606666666666666,0.5636137931034483,0.3,0.0769230769230769,0.5102166666666667,0.931825
504614,SARDAEN,Q2FY24,2024-01-17,False,230,-0.06548999067756925,-0.17679719542152417,-0.23925612967543153,-0.3220664245576721,-0.18430939314235623,0.5322444444444444,0.5858137931034482,0.3,0.0769230769230769,0.5102166666666667,0.924625
504614,SARDAEN,Q3FY24,2024-04-20,False,230,-0.032035688487663576,-0.04023028131318229,-0.14179196845136724,-0.059468224454417046,-0.03762626170912464,0.5474,0.5392620689655172,0.3,0.0769230769230769,0.5102166666666667,0.924625
504614,SARDAEN,Q4FY24,2024-07-19,False,230,-0.038976065813939684,0.003447922027603082,0.022028025686510834,0.1139751459551925,-0.009831752856747984,0.5089777777777778,0.5898379310344828,0.3,0.0769230769230769,0.5102166666666667,0.924625
504614,SARDAEN,Q1FY25,2024-10-18,False,230,-0.03422185442174646,-0.08244338071823451,-0.07628216056402881,-0.07794255325295174,-0.07595148743569523,0.6838000000000001,0.6804586206896551,0.3758183770224331,0.0769230769230769,0.5102166666666667,0.936925
504614,SARDAEN,Q3FY25,2025-02-13,False,230,0.045858692818593866,0.060241623633244756,0.13348727631654242,0.13027036863653138,0.13953912343943717,0.4272888888888889,0.784548275862069,0.6959790773765286,0.0769230769230769,0.5102166666666667,0.7996249999999999
504614,SARDAEN,Q4FY25,2025-04-26,False,230,-0.08341012820275817,-0.18479959146634575,-0.17531197228997475,-0.1788248296286882,-0.14099185034100703,0.4657111111111111,0.7543827586206896,0.6645728975821454,0.0769230769230769,0.5102166666666667,0.7996249999999999
504614,SARDAEN,Q2FY26,2026-01-29,False,230,0.002476217770278168,0.031208897899343217,0.07205890061220378,-0.07922007547628807,0.06993025456744996,0.4272888888888889,0.8285275862068966,0.5252728343429509,0.0769230769230769,0.5102166666666667,0.924625
504973,CHOLAHLDNG,Q4FY23,2023-07-11,False,230,7.032026872685285e-05,-0.04564947340483338,-0.0651087134677526,-0.0573453512880125,-0.048246117606735514,0.4463888888888889,0.3694551724137931,0.3639560452340222,0.0192307692307692,0.8256833333333333,0.25
504973,CHOLAHLDNG,Q1FY24,2023-10-05,False,230,0.02281916963020389,0.0012646036743294668,0.05469471703738947,0.04716460742727646,0.08058908037521191,0.4463888888888889,0.3554172413793103,0.3639560452340222,0.0192307692307692,0.8256833333333333,0.375
504973,CHOLAHLDNG,Q2FY24,2024-01-10,False,230,0.008015211709504866,0.022871913610509664,0.08900251460805945,0.20560313314094072,0.039927183273835626,0.4463888888888889,0.3278275862068965,0.3402396020139266,0.0192307692307692,0.8256833333333333,0.5
504973,CHOLAHLDNG,Q3FY24,2024-04-16,False,230,-0.027494031203352552,-0.07790584115484493,-0.09064030812074358,-0.07232935938648051,-0.017170805115979328,0.4463888888888889,0.3260999999999999,0.3402396020139266,0.0192307692307692,0.8256833333333333,0.375
504973,CHOLAHLDNG,Q4FY24,2024-07-19,False,230,0.007762542144641529,0.009942242975218844,0.022913117249438023,0.0072434569263270365,0.010721073090174622,0.4463888888888889,0.3614482758620689,0.3402396020139266,0.0192307692307692,0.8256833333333333,0.25
504973,CHOLAHLDNG,Q1FY25,2024-10-15,False,230,0.027081148180903382,-0.03604780795267568,-0.1051412076867211,-0.34660644608143143,-0.034193838993461456,0.4463888888888889,0.358003448275862,0.3402396020139266,0.0192307692307692,0.8256833333333333,0.375
504973,CHOLAHLDNG,Q2FY25,2025-01-27,False,230,-0.014777510859504813,0.04429705031338644,0.026607993135974166,-0.07938228681032607,0.04610087005693,0.4463888888888889,0.3260999999999999,0.3402396020139266,0.0192307692307692,0.8256833333333333,0.5
504973,CHOLAHLDNG,Q3FY25,2025-04-18,False,230,0.08483961433818404,0.08718036676070104,0.08999880337909155,0.08735762801954064,0.007021704803345144,0.4463888888888889,0.3260999999999999,0.6,0.0192307692307692,0.8256833333333333,0.375
504973,CHOLAHLDNG,Q4FY25,2025-07-31,False,230,-0.011151067616791988,-0.01865620945606605,0.01765570457992313,0.14228907274761216,0.05620765945669946,0.4463888888888889,0.3571344827586207,0.6,0.0192307692307692,0.8256833333333333,0.375
504973,CHOLAHLDNG,Q1FY26,2025-10-16,False,230,0.0008783945020940653,-0.03072512201751701,0.018585826923929273,-0.10914880718156127,0.01771628168010138,0.4463888888888889,0.3616965517241379,0.5333333333333333,0.0192307692307692,0.8256833333333333,0.5
504973,CHOLAHLDNG,Q2FY26,2026-01-09,False,230,-0.017044409449189488,-0.014425228473598752,0.006749234583084452,-0.07225771453643369,-0.011015293093706413,0.4463888888888889,0.3332482758620689,0.5777777777777777,0.0192307692307692,0.8256833333333333,0.5
505200,EICHERMOT,Q4FY23,2023-07-20,False,230,-0.02051918568999797,-0.030510218676942473,-0.027148927645347536,-0.05320072839026305,-0.02145845566808352,0.7483555555555556,0.777651724137931,0.4845301774582576,0.4538461538461539,0.8107833333333334,0.5520999999999999
505200,EICHERMOT,Q1FY24,2023-10-21,False,230,-0.02043774464600351,0.0007336582211895301,-0.003955732454776546,0.08716431665383975,-0.02773497445794306,0.7648555555555555,0.770751724137931,0.4845301774582576,0.4538461538461539,0.8107833333333334,0.5520999999999999
505200,EICHERMOT,Q2FY24,2024-01-18,False,230,-0.018456682461977944,-0.04809070353597947,-0.022986708367379094,0.04471595922536789,-0.00945271976133034,0.6560111111111111,0.6632344827586206,0.3354500904473408,0.4538461538461539,0.8107833333333334,0.6770999999999999
505200,EICHERMOT,Q3FY24,2024-04-21,False,230,0.032144477746616204,0.0757933758639998,0.03598488512831511,0.11661696954348033,0.0391899963050782,0.5400333333333334,0.6376931034482758,0.3372590495340151,0.4538461538461539,0.8107833333333334,0.6770999999999999
505200,EICHERMOT,Q4FY24,2024-07-21,False,230,-5.328027407998891e-05,0.014020663444100289,0.04312410890635495,0.01578146649492447,0.031371658263198716,0.6756444444444445,0.6676,0.4845301774582576,0.4538461538461539,0.8107833333333334,0.5520999999999999
505200,EICHERMOT,Q1FY25,2024-10-18,False,230,0.04708299605859127,0.023256936065866107,0.047573371799167624,0.16314812068744303,0.031433833792788385,0.6756444444444445,0.6537689655172414,0.4845301774582576,0.4538461538461539,0.8107833333333334,0.5520999999999999
505200,EICHERMOT,Q3FY25,2025-02-14,False,230,-0.016355463730078238,-0.09098815125667263,-0.05398751029603506,-0.02223036331938297,0.039795307882268594,0.6756444444444445,0.6706103448275862,0.6143839126098267,0.4538461538461539,0.8107833333333334,0.5520999999999999
505200,EICHERMOT,Q1FY26,2025-10-30,False,230,-0.006364684379816835,-0.01123612348031136,-0.060668459555152536,-0.11313665047760825,-0.03946981816585454,0.7469777777777777,0.716544827586207,0.5575894317830046,0.4538461538461539,0.8107833333333334,0.6770999999999999
505200,EICHERMOT,Q2FY26,2026-01-30,False,230,-0.020264769362088902,0.023066819072447974,-0.02601227314266054,0.03155592389551498,-0.0026905316159688865,0.7525222222222223,0.7087862068965517,0.5222978511100501,0.4538461538461539,0.8107833333333334,0.6770999999999999
505790,SCHAEFFLER,Q1FY24,2023-10-09,False,230,-0.023468909358231833,-0.03991106718725265,-0.057332096832186104,-0.08982482643052073,-0.038536124848235195,0.4351666666666666,0.8316379310344828,0.4524519867483395,0.5192307692307693,0.6715,0.4965249999999999
505790,SCHAEFFLER,Q2FY24,2024-01-09,False,230,0.003732972189646685,0.05426580339469185,-0.0022652943152765455,-0.06645532479410562,0.028011998344300567,0.3598555555555556,0.8230206896551724,0.4457800106427152,0.5192307692307693,0.6715,0.4965249999999999
505790,SCHAEFFLER,Q3FY24,2024-04-09,False,230,-0.039194955400424225,-0.01550572418103575,0.06376275518784862,0.09047006725431717,-0.005537433753710486,0.2726555555555555,0.7942827586206896,0.3428675175721599,0.5192307692307693,0.6715,0.4965249999999999
505790,SCHAEFFLER,Q4FY24,2024-07-04,False,230,-0.008213175553415036,-0.06920003214979153,-0.09488290342699153,-0.14673540734364193,-0.09401960618976861,0.3454555555555555,0.8805793103448276,0.3294117316956014,0.5192307692307693,0.6715,0.621525
505790,SCHAEFFLER,Q1FY25,2024-10-11,False,230,0.065186870475018,0.11213292505647086,0.09755557616277839,0.025312096329008563,0.07298954919008543,0.2777333333333333,0.6529931034482759,0.4523278910854447,0.5192307692307693,0.6715,0.621525
505790,SCHAEFFLER,Q2FY25,2025-02-14,False,230,-0.03388633984788045,-0.07279586191657487,-0.07797028738389536,-0.15783017942113198,0.042712285412354584,0.3161555555555556,0.6469620689655172,0.4457800106427152,0.5192307692307693,0.6715,0.3715249999999999
505790,SCHAEFFLER,Q3FY25,2025-04-21,False,230,0.028146048438659362,0.05710873932298825,0.02155787506941293,0.03253053605193191,-0.013920234055277106,0.3094222222222222,0.5226068965517241,0.5188986134320666,0.5192307692307693,0.6715,0.621525
505790,SCHAEFFLER,Q4FY25,2025-07-17,False,230,-0.012339234491509707,0.019837111702951632,-0.03344281293516768,-0.009297818513370524,-0.013332483304292106,0.2836777777777777,0.6031103448275863,0.5293662677119588,0.5192307692307693,0.6715,0.621525
505790,SCHAEFFLER,Q1FY26,2025-10-16,False,230,-0.03583010253650863,-0.07962722675507383,-0.12914468954433567,-0.14438980284018554,-0.04540320827108567,0.2598333333333333,0.6074137931034482,0.5018113472290016,0.5192307692307693,0.6715,0.3715249999999999
505790,SCHAEFFLER,Q2FY26,2026-01-29,False,230,0.0008712011211395353,0.12143874522846242,0.12200497380847027,0.1524731392222574,0.10691244376568297,0.3038888888888889,0.5701413793103448,0.4488828956623988,0.5192307692307693,0.6715,0.4965249999999999
506285,BAYERCROP,Q1FY24,2023-10-19,False,230,-0.03663689039716218,-0.07654862666509249,-0.10845821757220232,-0.07994019402316846,-0.08080445304343942,,,0.3813295149372961,,,
506285,BAYERCROP,Q2FY24,2024-01-18,False,230,-0.04722797361431307,0.0061675954567500385,-0.053164490170242655,-0.03141654213753707,-0.040146405426313266,,,0.3813295149372961,,,
506285,BAYERCROP,Q3FY24,2024-04-16,False,230,-0.008491927030652265,0.008334658851269917,-0.06175780791149072,-0.11670187702546021,-0.037922374912303436,,,0.3827219975807298,,,
506285,BAYERCROP,Q4FY24,2024-07-18,False,230,-0.03974724843005201,-0.05821483191529184,-0.11524635393953606,-0.15470065216358145,-0.059037986880855216,,,0.3199737446611975,,,
506285,BAYERCROP,Q1FY25,2024-10-15,False,230,0.02428683875198378,0.008785482497559643,0.02266525942112236,0.1158758439005516,-0.005983931191024382,,,0.3844990187213032,,,
506285,BAYERCROP,Q2FY25,2025-01-27,False,230,-0.053061747619363664,0.043168744701240463,0.04419001921223784,-0.00953443006902828,0.05501778124439619,,,0.3,,,
506285,BAYERCROP,Q3FY25,2025-04-25,False,230,-0.0071463810201460535,0.015326083419681714,0.03407220575444949,0.13940448518959309,-0.032325695860369236,,,0.5,,,
506285,BAYERCROP,Q4FY25,2025-07-28,False,230,-0.004557154643586478,0.0004356195737070406,-0.012155825930692145,-0.06313809741924434,-0.005892860193895724,,,0.4555555555555555,,,
506285,BAYERCROP,Q1FY26,2025-10-27,False,230,-0.007799251306798928,-0.00887539702762757,-0.030861230783786393,-0.0464191752799093,-0.016260111379749392,,,0.5777777777777777,,,
506285,BAYERCROP,Q2FY26,2026-01-16,False,230,0.020513104645772398,0.05582979878215068,0.07199874678357565,0.15133572816390817,0.0466855346734483,,,0.6499582590646041,,,
506401,DEEPAKNTR,Q4FY23,2023-07-18,False,230,0.01794551709616284,0.00635133986708711,-0.014142292706890623,-0.09978958377760914,-0.0034632590275925834,0.7209333333333333,0.5995758620689655,0.3,0.2153846153846153,0.6779499999999999,0.66525
506401,DEEPAKNTR,Q1FY24,2023-10-17,False,230,0.010440587250796872,-0.004781875729506023,-0.04509409485350787,-0.07911148835393172,-0.06495752800631505,0.7209333333333333,0.5944034482758621,0.3,0.2153846153846153,0.6779499999999999,0.79025
506401,DEEPAKNTR,Q2FY24,2024-01-11,False,230,0.026524715654873503,0.04913947888775204,0.027815891349114344,0.0811861301808167,0.00013110890546584597,0.6686111111111112,0.6080689655172414,0.3,0.2153846153846153,0.6779499999999999,0.772725
506401,DEEPAKNTR,Q3FY24,2024-04-16,False,230,-0.01647840089049086,0.022010318050544715,0.035461645592824595,0.07687383445398929,0.019699108056860412,0.6008222222222223,0.6207620689655172,0.3,0.2153846153846153,0.6779499999999999,0.7517
506401,DEEPAKNTR,Q4FY24,2024-07-17,False,230,-0.021771473133171813,-0.01873112275395439,0.020863484512830203,0.013976239306107247,0.016252287254707877,0.5686666666666667,0.6138620689655172,0.3,0.2153846153846153,0.6779499999999999,0.7517
506401,DEEPAKNTR,Q1FY25,2024-10-15,False,230,0.0779849445762312,0.06622247136074026,0.030811820205967004,0.06240456450605009,-0.032493831723664116,0.5999,0.630248275862069,0.3,0.2153846153846153,0.6779499999999999,0.7517
506401,DEEPAKNTR,Q2FY25,2024-11-08,True,230,-0.0711826394698266,-0.03467570088901614,0.013965779756979373,0.09253845155043569,-0.07002467798864606,0.6392444444444444,0.6121448275862069,0.3,0.2153846153846153,0.6779499999999999,0.6892
506401,DEEPAKNTR,Q4FY25,2025-07-29,False,230,0.0009912425101209679,-0.038240809855454375,-0.02615573445139263,0.005866142095778893,0.0017468415096240806,0.6487888888888889,0.6022137931034482,0.4,0.2153846153846153,0.6779499999999999,0.5017
506401,DEEPAKNTR,Q1FY26,2025-10-28,False,230,-0.005756571583512328,-0.025171723842603078,-0.013753445143808487,-0.045160933745144995,-0.000269245581882056,0.5899555555555556,0.6435931034482759,0.4,0.2153846153846153,0.6779499999999999,0.533225
506401,DEEPAKNTR,Q2FY26,2026-01-28,False,230,0.007851057707531181,0.019115979370451897,0.0734008049510465,0.11423467674619088,0.0668971679311261,0.6487888888888889,0.6280758620689655,0.65,0.2153846153846153,0.6779499999999999,0.522725
506820,ASTRAZEN,Q4FY23,2023-07-20,False,230,-0.0033404051342991042,0.00022016291400597625,-0.00854773779570522,-0.031911625221030214,-0.015530639231125616,0.3748,0.6782344827586207,0.3108631740754739,0.0384615384615384,0.6666666666666666,0.6863250000000001
506820,ASTRAZEN,Q1FY24,2023-10-19,False,230,-0.033986139759635936,-0.03240970742098406,-0.041629951846578764,-0.042569653483942996,-0.026443798210758603,0.4437,0.7049551724137931,0.3288052960966505,0.0384615384615384,0.6666666666666666,0.6863250000000001
506820,ASTRAZEN,Q2FY24,2024-01-19,False,230,-0.004885376345668449,0.004928275299068037,-0.010604719751052113,0.1865605198570138,-0.004954614796191536,0.4821222222222222,0.686851724137931,0.3631321510304258,0.0384615384615384,0.6666666666666666,0.561325
506820,ASTRAZEN,Q3FY24,2024-04-15,False,230,-0.043466454325484856,-0.0896440328679892,-0.0495837011065929,-0.13607816511339563,-0.05627125774300049,0.4343555555555556,0.6967103448275862,0.3448853187747395,0.0384615384615384,0.6666666666666666,0.561325
506820,ASTRAZEN,Q4FY24,2024-07-18,False,230,-0.04791086880891539,0.010057360891206943,-0.02466926345830916,0.054141883134185505,0.04073287269778138,0.4390333333333333,0.704903448275862,0.3769085338563132,0.0384615384615384,0.6666666666666666,0.6863250000000001
506820,ASTRAZEN,Q1FY25,2024-10-15,False,230,-0.026453215115113924,-0.0663763849189114,-0.11792787586957593,-0.036212979641039617,-0.08489051326567246,0.4273,0.6859931034482758,0.3143949566217195,0.0384615384615384,0.6666666666666666,0.6863250000000001
506820,ASTRAZEN,Q2FY25,2025-01-28,False,230,0.08027459942026521,0.13533882478167836,0.2049905696831612,0.2920165689675135,0.12567060533464705,0.4197111111111111,0.6636896551724137,0.364697678445526,0.0384615384615384,0.6666666666666666,0.6863250000000001
506820,ASTRAZEN,Q3FY25,2025-04-30,False,230,-0.04620589261277906,-0.08088107035711715,-0.07755571717516195,-0.036368441679020744,-0.07733477884596872,0.4096,0.8004172413793104,0.5433591291439088,0.0384615384615384,0.6666666666666666,0.6863250000000001
506820,ASTRAZEN,Q4FY25,2025-07-28,False,230,0.003387862375325388,0.0477998066677266,0.026480403210836053,0.039536782573866086,0.034519644930978755,0.3380555555555555,0.5635206896551723,0.6280294875292147,0.0384615384615384,0.6666666666666666,0.6863250000000001
506820,ASTRAZEN,Q1FY26,2025-10-30,False,230,0.009075233911387906,0.0019163955198121807,-0.06877303107145448,-0.07484773236377781,-0.04587911814782455,0.3899555555555555,0.5583482758620689,0.5,0.0384615384615384,0.6666666666666666,0.6863250000000001
506943,JBCHEPHARM,Q4FY23,2023-07-19,False,230,-0.029330039172422794,-0.036638500081641004,-0.0038751873693992356,0.08224104248265643,-0.026022641593427875,0.468911111111111,0.6843931034482759,0.3483785601449528,0.0384615384615384,0.8123333333333334,0.570625
506943,JBCHEPHARM,Q1FY24,2023-10-18,False,230,-0.05014660250731484,-0.13704337850678752,-0.1210941218121192,-0.08361582815872431,-0.07511159132224013,0.5001444444444444,0.6955965517241379,0.3483785601449528,0.0384615384615384,0.8123333333333334,0.695625
506943,JBCHEPHARM,Q2FY24,2024-01-19,False,230,0.008865114642432441,0.0227300758669705,-0.004910831010510531,0.033295654631750694,0.03485444201242561,0.5443222222222223,0.6792206896551725,0.328424035600836,0.0384615384615384,0.8123333333333334,0.445625
506943,JBCHEPHARM,Q3FY24,2024-04-19,False,230,-0.028267344779304038,-0.04337679426184835,-0.014228073324803815,-0.048590487005370664,-0.012162651130489787,0.4727111111111111,0.7760344827586206,0.343339719882998,0.0384615384615384,0.8123333333333334,0.570625
506943,JBCHEPHARM,Q4FY24,2024-07-19,False,230,0.023153676286585552,0.09919518323571822,0.1487288383311009,0.15768166294053676,0.07503658631376348,0.3689777777777777,0.7564931034482758,0.336442188729242,0.0384615384615384,0.8123333333333334,0.695625
506943,JBCHEPHARM,Q1FY25,2024-10-18,False,230,0.017384069859209757,0.0867467595100383,0.10572285456061427,0.23400954858520556,0.03824162176193553,0.4129555555555555,0.6728999999999999,0.3395569200426299,0.0384615384615384,0.8123333333333334,0.695625
506943,JBCHEPHARM,Q2FY25,2025-01-28,False,230,-0.026236687575592554,-0.0035646321103207142,-0.017287014942649462,0.006700285501742832,-0.007861736648742824,0.5248777777777778,0.7053068965517242,0.3815866580922434,0.0384615384615384,0.8123333333333334,0.695625
506943,JBCHEPHARM,Q3FY25,2025-04-24,False,230,-0.05028816720918361,-0.0360265087376071,-0.012066951518427111,-0.02824350788667644,-0.009435493173224375,0.4523777777777777,0.7265758620689655,0.5462285820882296,0.0384615384615384,0.8123333333333334,0.445625
506943,JBCHEPHARM,Q4FY25,2025-07-23,False,230,0.0035628431790710883,0.020496010326196242,0.0707625627744281,0.019673370518385153,0.05300253929411562,0.468911111111111,0.7507103448275863,0.6432349140492917,0.0384615384615384,0.8123333333333334,0.570625
506943,JBCHEPHARM,Q1FY26,2025-10-29,False,230,0.010093784958569677,0.019067537491697636,0.027946405706461265,0.1451461119860229,0.01928959654635868,0.4656111111111111,0.6910827586206897,0.5283414980646642,0.0384615384615384,0.8123333333333334,0.695625
506943,JBCHEPHARM,Q2FY26,2026-01-19,False,230,-0.010810831245771254,0.005878532739089283,-0.023998360957859684,-0.0033544642108841276,-0.023890605618112876,0.5528,0.6986965517241379,0.6186323423620532,0.0384615384615384,0.8123333333333334,0.695625
507685,WIPRO,Q4FY23,2023-07-18,False,230,0.029146913367895166,0.027123140552621078,0.01836236361713961,0.025399989114461417,-0.04082574391369274,0.6058222222222222,0.6670137931034482,0.3,0.5384615384615384,0.7871666666666667,0.7918
507685,WIPRO,Q1FY24,2023-10-13,False,230,-0.02424063750505808,0.009458840981062241,-0.029729780640155287,-0.07285246555761218,-0.05823994894448924,0.6425333333333333,0.7144241379310344,0.3,0.5384615384615384,0.7871666666666667,0.7918
507685,WIPRO,Q2FY24,2024-01-19,False,230,-0.031994012334462786,-0.06228024242541869,0.033880841321414744,0.0827856247763127,-0.03060414560168811,0.6601888888888888,0.704948275862069,0.3,0.5384615384615384,0.7871666666666667,0.7918
507685,WIPRO,Q3FY24,2024-04-18,False,230,-0.011825891981262219,-0.026188886264170725,-0.030476128495692065,-0.03952529063253154,0.033116649914878546,0.6659222222222222,0.8443758620689654,0.3165039161674733,0.5384615384615384,0.7871666666666667,0.7918
507685,WIPRO,Q4FY24,2024-07-11,False,230,-0.00542409150927705,-0.04887494965650168,-0.11422635038312953,-0.2192369483341951,-0.04078909579545191,0.644788888888889,0.8193827586206897,0.3628033615414048,0.5384615384615384,0.7871666666666667,0.7918
507685,WIPRO,Q1FY25,2024-10-10,False,230,0.026298658980725368,0.05426838228568149,0.053571206942171504,0.14532954299819556,0.04295151734966933,0.6208444444444444,0.8320862068965517,0.3191463656682989,0.5384615384615384,0.7871666666666667,0.7918
507685,WIPRO,Q4FY25,2025-07-25,False,230,-0.03155025612418967,-0.03577656572726022,-0.07520909328287201,-0.12659479384058286,-0.0689308239089914,0.7075777777777779,0.8538620689655173,0.5856973248283341,0.5384615384615384,0.7871666666666667,0.7918
507685,WIPRO,Q1FY26,2025-10-30,False,230,0.0037444397753502016,-0.002557556967542755,0.005766002437916905,0.028868567497748805,-0.01607940629355125,0.7220555555555556,0.8325931034482759,0.6914654448935437,0.5384615384615384,0.7871666666666667,0.7918
507685,WIPRO,Q2FY26,2026-01-29,False,230,0.007291720165956304,0.028768936956005724,-0.010733730303669451,-0.17936706992584647,-0.0228502542130962,0.7926333333333333,0.839203448275862,0.689428441594799,0.5384615384615384,0.7871666666666667,0.7918
508869,APOLLOHOSP,Q4FY23,2023-07-18,False,230,-0.008050713362868306,-0.02951705648507291,-0.02182747992078707,-0.06693507717380173,-0.018931864137900548,0.5449111111111111,0.5065758620689655,0.3470353765259871,0.0384615384615384,0.4692833333333334,0.662575
508869,APOLLOHOSP,Q1FY24,2023-10-18,False,230,0.0050436332580939885,0.01837261718054528,-0.02584272128923222,0.008329240945835415,-0.03494173609813425,0.5704111111111111,0.5048482758620689,0.3760379787957589,0.0384615384615384,0.4692833333333334,0.787575
508869,APOLLOHOSP,Q2FY24,2024-01-13,False,230,-0.016997377163767077,-0.02061297835700751,-0.0167812527186766,-0.05244666833680576,0.014179431598441795,0.5449111111111111,0.4772482758620689,0.393579481225531,0.0384615384615384,0.4692833333333334,0.787575
508869,APOLLOHOSP,Q3FY24,2024-04-17,False,230,-0.036683392067657035,-0.08211919698702042,-0.04392103888783012,-0.1714032183309585,-0.022759318686419776,0.5833333333333334,0.4660448275862069,0.393579481225531,0.0384615384615384,0.4692833333333334,0.662575
508869,APOLLOHOSP,Q4FY24,2024-07-19,False,230,-0.0015422799352355458,0.025868336087821634,0.06805902373996306,0.12318409196272127,0.03475243843239233,0.5833333333333334,0.5082827586206896,0.3355620570061039,0.0384615384615384,0.4692833333333334,0.537575
508869,APOLLOHOSP,Q1FY25,2024-10-17,False,230,-0.011794787222451059,0.011259105079742909,0.030564941267145138,0.05488980741476841,0.0042436131435427335,0.4853,0.3753310344827585,0.3223661391627733,0.0384615384615384,0.4692833333333334,0.662575
508869,APOLLOHOSP,Q2FY25,2025-02-11,False,230,-0.04591414118232086,-0.06032528927099924,0.0008128488491329702,0.049470546877363894,-0.022511422957609065,0.4947111111111111,0.3846413793103448,0.3440829019077246,0.0384615384615384,0.4692833333333334,0.787575
508869,APOLLOHOSP,Q3FY25,2025-04-25,False,230,-0.012045362782348851,-0.01964187975271424,-0.010825768212463118,0.004048824931126314,-0.035286029250925735,0.5251111111111112,0.381651724137931,0.553542304464703,0.0384615384615384,0.4692833333333334,0.537575
508869,APOLLOHOSP,Q4FY25,2025-07-17,False,230,-0.005867900273298762,0.012344907536993854,-0.007236067517965205,0.02097492382563393,0.005307546854527937,0.5281888888888888,0.4210137931034482,0.4642126113807067,0.0384615384615384,0.4692833333333334,0.662575
