BSE Code,FY,Industry,Sector,total_vol,idio_vol,downside_vol,max_drawdown,lag_total_vol,lag_idio_vol
540755.0,FY23,Insurance - Reinsurance,Financial Services,0.030135938332117702,0.02803051868640733,0.012844142150103025,0.0890920148868164,0.030174221715121425,0.028073474050982723
540769.0,FY23,Insurance - Diversified,Financial Services,0.03181891171457608,0.03052333050067726,0.01703224364175759,0.1757444337106021,0.026207443649024057,0.024092124118458166
540902.0,FY23,"Furnishings, Fixtures & Appliances",Consumer Cyclical,0.026649006046540524,0.025013287970057488,0.013876550126241283,0.10466194933858142,0.02095612265565285,0.020388748547786294
540975.0,FY23,Medical Care Facilities,Healthcare,0.024737221084382123,0.02452315529791411,0.010431846508954477,0.07649199636118476,0.02117918422278812,0.021093559952781928
541143.0,FY23,Aerospace & Defense,Industrials,0.022917573685848316,0.02108209554446681,0.012607732791897306,0.2381053204529704,0.022966526726591625,0.022533364421531615
541154.0,FY23,Aerospace & Defense,Industrials,0.01649199195942557,0.013959032095922209,0.006153001094312848,0.11833982652503094,0.019849783430917617,0.018892676681540176
541450.0,FY23,Utilities - Renewable,Utilities,0.0345728247881571,0.03286766791505888,0.012549031262327122,0.2562697244330193,0.045067318308873144,0.04403323086654052
541557.0,FY23,Specialty Chemicals,Basic Materials,0.014592552855985201,0.013165299057202491,0.008515054815956283,0.17267724785013805,0.018803002608426128,0.0180203041542495
541729.0,FY23,Asset Management,Financial Services,0.01666039396847887,0.015357229808597812,0.009571034156975522,0.0660664883088875,0.0197097086302741,0.017823607992807418
541770.0,FY23,Credit Services,Financial Services,0.020378965098847162,0.02034758404607208,0.011366502226778858,0.13049345036626003,0.021681415912038777,0.021500669913978823
541956.0,FY23,Engineering & Construction,Industrials,0.03662628799001035,0.032867804034024464,0.01439210166880577,0.17118815376601326,0.028013879393281108,0.02614521494821834
542011.0,FY23,Aerospace & Defense,Industrials,0.031577876801940664,0.03022940775260159,0.012830936461765667,0.24594369745453637,0.027034447083836323,0.025668191472273786
542066.0,FY23,Utilities - Regulated Gas,Utilities,0.038159207694501075,0.03590551412149392,0.014548593427688857,0.2110623464838549,0.04552643617030594,0.043602444843149596
542141.0,FY23,Engineering & Construction,Industrials,0.023313639504454992,0.022288335286194796,0.012058724565767344,0.1000594711831474,0.02459783516730117,0.023567182698969607
542216.0,FY23,Building Materials,Basic Materials,0.018331852202300537,0.014459653530064986,0.009106234439527891,0.16016465415491965,0.01475780652594734,0.013015980749605211
542399.0,FY23,Lodging,Consumer Cyclical,0.01984299273272445,0.01963296089727977,0.010087804446740829,0.10081261025687938,0.01253243630145605,0.012372821270269887
542652.0,FY23,Electrical Equipment & Parts,Industrials,0.029227183817843515,0.028467608306170455,0.03305904674199394,0.30098881542903466,0.015977269183208007,0.015483651863824341
542752.0,FY23,Advertising Agencies,Communication Services,0.01653926879790306,0.014460484896986156,0.00706769973573338,0.12324215218253765,0.015805358291752364,0.015398753380594776
542772.0,FY23,Asset Management,Financial Services,0.020861897282500902,0.019953013591491688,0.012770842376104638,0.10174585357756727,0.016883046286417524,0.016425804769138207
542812.0,FY23,Specialty Chemicals,Basic Materials,0.01856470542146209,0.018308499835679223,0.010268018515522052,0.13864662852537057,0.017887318991434174,0.01746004252766903
542920.0,FY23,Agricultural Inputs,Basic Materials,0.015613384020229621,0.014491210011139441,0.00892501977364274,0.17499718238980477,0.018333791377855586,0.018222835974789485
543066.0,FY23,Credit Services,Financial Services,0.012702467272783707,0.010891699536778762,0.009236155566897001,0.1862992156070329,0.012761978022072861,0.011626841612031088
543187.0,FY23,Electrical Equipment & Parts,Industrials,0.019445483857901458,0.018641441554882877,0.009260380486377338,0.15038031905670357,0.020680609550614248,0.0204694578119563
543220.0,FY23,Medical Care Facilities,Healthcare,0.023267607597511338,0.022434129141479773,0.013493302611927547,0.1470611597741469,0.017846629741996224,0.01784349718862637
543235.0,FY23,Capital Markets,Financial Services,0.032453371500364925,0.03205815467335498,0.022997985494902767,0.14420778588926897,0.021621716129507845,0.01985849271152382
543237.0,FY23,Aerospace & Defense,Industrials,0.027665627270053565,0.025749511196412677,0.012910720181542955,0.18102927289374982,0.03257496442328932,0.030952793677999663
543238.0,FY23,Asset Management,Financial Services,0.014412473714811786,0.012096548098264305,0.00648958398878519,0.09400142233385145,0.018559214837361383,0.017320346986421677
543245.0,FY23,Drug Manufacturers - Specialty & Generic,Healthcare,0.025817489090726464,0.02548198563897569,0.010980816484441118,0.1568633166014528,0.03569619066516994,0.03569545131652896
543257.0,FY23,Credit Services,Financial Services,0.04242894859327384,0.04026700557869602,0.014662641918371317,0.1644832071665635,0.019703837234407794,0.018992325990091884
543276.0,FY23,Auto Parts,Consumer Cyclical,0.018557487392414262,0.017444320106657255,0.008300173754209947,0.11112567534189555,0.02139746657635247,0.020908838340200617
543299.0,FY23,Steel,Basic Materials,0.021662301166859424,0.020276670771730402,0.009618623210586543,0.11336074351067482,0.018682977445852123,0.01746711561100538
543300.0,FY23,Auto Parts,Consumer Cyclical,0.01954503188263554,0.017960692587068058,0.009770335961309698,0.16749801915006213,0.019197232244257668,0.018378070808358127
543308.0,FY23,Medical Care Facilities,Healthcare,0.015232239806498677,0.014375960980890652,0.00879424089341635,0.14729155080080214,0.016170473878295257,0.015862059881248523
543330.0,FY23,Restaurants,Consumer Cyclical,0.018466014957784462,0.017127601414797064,0.010528235752376615,0.22073872504836578,0.017333763744149088,0.016793407376314795
543334.0,FY23,Building Materials,Basic Materials,0.015621828305263576,0.014145130251974754,0.007006533597233918,0.12312585973451595,0.015164720042244789,0.014664255061274412
543374.0,FY23,Asset Management,Financial Services,0.013213105935655141,0.013015653852367906,0.006498390452229911,0.06419726324303121,0.015229192199701461,0.014485763630009224
543384.0,FY23,Internet Retail,Consumer Cyclical,0.02246341547405789,0.020540934613523645,0.014294681402599676,0.1678718955340458,0.024383849642604316,0.023673646188687756
543390.0,FY23,Insurance Brokers,Financial Services,0.0215560670710282,0.020012488515836455,0.010777694745219056,0.1635283230616592,0.02550635511222417,0.02514173875131686
543415.0,FY23,Asset Management,Financial Services,0.02367825304928169,0.023676162501245268,0.012289389112717519,0.07283702969886241,0.014674045826512529,0.0145625342959507
543463.0,FY23,Apparel Manufacturing,Consumer Cyclical,0.0161308365668294,0.015620133265307517,0.009651834550280191,0.27723693993959064,0.01747975080721629,0.017402971428714838
543524.0,FY23,Medical Care Facilities,Healthcare,0.02059133429962564,0.020308186071802514,0.013351856453190198,0.13628003210900663,0.019723777948244276,0.019158731171830114
543529.0,FY23,Integrated Freight & Logistics,Industrials,0.019090589720419958,0.017905250893142058,0.010215338509346661,0.19710734837530453,0.020793487493769622,0.020481555027706013
543530.0,FY23,Agricultural Inputs,Basic Materials,0.021011594626443853,0.019074862661323064,0.01053065731006846,0.20013572147059067,0.021453049050718053,0.020490567774535652
543573.0,FY23,Electronic Components,Technology,0.026627726449454235,0.026140270245082853,0.020453993038404228,0.22327136456220975,0.02268168654630825,0.021797095050170946
543635.0,FY23,Drug Manufacturers - Specialty & Generic,Healthcare,0.02322307960186653,0.022072292808071426,0.009814562212144913,0.1633224093369261,0.025545008957369837,0.02241533934289912
543653.0,FY23,Packaged Foods,Consumer Defensive,0.0183738540900384,0.017628333193274167,0.010707238427048276,0.13006359999446226,0.018562190436301695,0.018525615950266063
543654.0,FY23,Medical Care Facilities,Healthcare,0.01718584254762643,0.016914065022611807,0.009115851377394613,0.0833582794436506,0.020672199479502506,0.01982621583235292
543663.0,FY23,Credit Services,Financial Services,0.020862597033103645,0.020098629891741437,0.012408163877773873,0.1882047808363323,0.021099249407741435,0.02061714776916055
543664.0,FY23,Electronic Components,Technology,0.023328752553447178,0.022564705167695983,0.013400468186853367,0.15556248293458186,0.029218352114802285,0.029181537391931356
543720.0,FY23,Software - Application,Technology,0.02097231381707917,0.020352226743493206,0.010535417092230555,0.1318059204613805,0.022354194068176767,0.02131284849368991
500002.0,FY24,Specialty Industrial Machinery,Industrials,0.021329170980976322,0.017276330370338717,0.012984249927228254,0.3023492970285673,0.02693583630245387,0.023095264636109447
500008.0,FY24,Electrical Equipment & Parts,Industrials,0.021441189990691566,0.017461941618634375,0.008913693772847894,0.3807895862567948,0.033786619822974956,0.029456947465943684
500027.0,FY24,Specialty Chemicals,Basic Materials,0.01756878731395223,0.013943908308784088,0.008168379430693698,0.17965499196716517,0.017270916010227386,0.013981251615752926
500033.0,FY24,Auto Manufacturers,Consumer Cyclical,0.02985236423642777,0.027144420391023365,0.011718427490679058,0.3957003085373476,0.045952416657220684,0.043026317758582094
500034.0,FY24,Credit Services,Financial Services,0.014849582837175569,0.012687887182525667,0.00795832514570225,0.16769867536105076,0.01749604821474154,0.014267623053775314
500040.0,FY24,Real Estate Services,Real Estate,0.029513085719352006,0.023957491235945805,0.011377595767863197,0.3683278330490638,0.034009555743980915,0.029792047035020825
500042.0,FY24,Specialty Chemicals,Basic Materials,0.03651539180243545,0.0351373047366985,0.023306848131788675,0.43168740719951815,0.02633431701214529,0.02309208519441992
500043.0,FY24,Footwear & Accessories,Consumer Cyclical,0.014295579416859099,0.01223526044867128,0.00783960518293963,0.22506207583948468,0.012727261500626105,0.011028102257908443
500049.0,FY24,Aerospace & Defense,Industrials,0.019953921102001743,0.013102926720116917,0.007747157823420854,0.22419424505647478,0.029999242756849214,0.019351677077750026
500067.0,FY24,Building Products & Equipment,Industrials,0.024496670137469874,0.021231023531551395,0.011567692636241153,0.207118630876444,0.02379078613898472,0.023264825673062164
500084.0,FY24,Utilities - Regulated Electric,Utilities,0.024868984535184612,0.020814101840246103,0.01051593930392139,0.28416984266751,0.03005573140738904,0.023109663727390428
500085.0,FY24,Agricultural Inputs,Basic Materials,0.024857207283958037,0.01960201660895067,0.016185618564588538,0.18757993137946427,0.03320627191363713,0.025907700916146977
500092.0,FY24,Financial Data & Stock Exchanges,Financial Services,0.021298616085337285,0.021157890070638223,0.00919752428562473,0.1254463831044812,0.018471052228709334,0.018379706608466398
500093.0,FY24,Electrical Equipment & Parts,Industrials,0.02370833268004737,0.020419147539024123,0.01130020433400359,0.307834580773504,0.022854347551504693,0.02144688225672123
500106.0,FY24,Credit Services,Financial Services,0.038111645063480665,0.03315891863216879,0.01554407838442449,0.41623727844572467,0.04839668256310283,0.04569270002513594
500113.0,FY24,Steel,Basic Materials,0.02356341928698,0.01743457235675042,0.012044533744110606,0.3463356078786892,0.03747223368491363,0.0241556042403729
500125.0,FY24,Agricultural Inputs,Basic Materials,0.023108311433651964,0.020288764499508883,0.010439781162509989,0.21635572761496658,0.021876983191206085,0.020637400332030726
500163.0,FY24,Tobacco,Consumer Defensive,0.0394006178082204,0.03686925075127948,0.01762151757126442,0.45832323732337643,0.03723051944154179,0.03567853119367945
500164.0,FY24,Conglomerates,Industrials,0.025656919960641685,0.023511394098523587,0.011265217330197268,0.266575393000971,0.019850247532197385,0.01935508277692725
500165.0,FY24,Specialty Chemicals,Basic Materials,0.0166796516512496,0.015411607702820957,0.007863169821738097,0.22432762369823844,0.015498027604390294,0.013639298823264069
500180.0,FY24,Banks - Regional,Financial Services,0.011852528260122926,0.00924624844290369,0.005418618162803781,0.13885501111442888,0.01625642665920436,0.013324557903617815
500182.0,FY24,Auto Manufacturers,Consumer Cyclical,0.014576345143723676,0.012463454961846027,0.008195730507383708,0.36966428250741323,0.016329168308756633,0.01581474332127136
500184.0,FY24,Specialty Chemicals,Basic Materials,0.025680722918306486,0.022896234992882285,0.0113021305586946,0.279284005788071,0.025581247483440296,0.023544176258335558
500188.0,FY24,Other Industrial Metals & Mining,Basic Materials,0.023406430871602338,0.0225323188631593,0.019424133740048324,0.3434372620894348,0.037338941367829094,0.03548099943237907
500209.0,FY24,Information Technology Services,Technology,0.01491094041381335,0.013917037632923512,0.011153141547759648,0.12927045482097643,0.01442943927570026,0.013774772008824458
500233.0,FY24,Building Products & Equipment,Industrials,0.018383118484063352,0.01656669983000327,0.008707961266377844,0.3299618758610131,0.019849220623703288,0.018077557939623203
500238.0,FY24,"Furnishings, Fixtures & Appliances",Consumer Cyclical,0.022309516399120443,0.020983932564874287,0.015008724767388371,0.34796096629170903,0.019282440037727323,0.0177272534067875
500252.0,FY24,Specialty Industrial Machinery,Industrials,0.018690988070430833,0.017969907929089195,0.0073950611889838725,0.1835049207750482,0.018561787091150615,0.01600958993242644
500253.0,FY24,Mortgage Finance,Financial Services,0.019454115844898492,0.015115375149187864,0.012787458905329533,0.3278398675882441,0.025167125144875045,0.014252192832359616
500260.0,FY24,Building Materials,Basic Materials,0.014691790034842757,0.011961339423029753,0.006476448846954947,0.14330011463666692,0.019540698016478373,0.015207698249564352
500266.0,FY24,Asset Management,Financial Services,0.023314812268929567,0.021410972381171577,0.013937727591097737,0.2849102070379048,0.01700773559386344,0.01557167561338365
500271.0,FY24,Insurance - Life,Financial Services,0.018443325753063563,0.017584524515533845,0.008826951997119619,0.20294401769486403,0.019103558842082976,0.017392768579218756
500290.0,FY24,Auto Parts,Consumer Cyclical,0.012551675995414856,0.010886619441650144,0.005860437450526379,0.19682280403713237,0.014535671935913236,0.01282531782961716
500295.0,FY24,Other Industrial Metals & Mining,Basic Materials,0.019654366864785024,0.014629082674007443,0.007638459199138675,0.20248509432264772,0.026527944873524747,0.021557850203057248
500312.0,FY24,Oil & Gas Integrated,Energy,0.01943856686995118,0.016200938582957305,0.007974078439427733,0.29712611599675387,0.027868958509486008,0.01739490862744348
500325.0,FY24,Oil & Gas Refining & Marketing,Energy,0.01267135018781475,0.009154395156528357,0.005173335760505175,0.2188610021610311,0.0161195164983906,0.011256377414991824
500368.0,FY24,Packaged Foods,Consumer Defensive,0.01744472361152391,0.015940489428311378,0.011711470134817584,0.17220545598034065,0.027920044256326586,0.021540901924478537
500387.0,FY24,Building Materials,Basic Materials,0.01383014095170329,0.012181764952935015,0.009825930267703823,0.1553908764627736,0.016070945105858086,0.015248132530365848
500400.0,FY24,Utilities - Independent Power Producers,Utilities,0.019938583347116855,0.013339715133551486,0.008433788280506178,0.3052824444749148,0.024231154761674593,0.015503462172835944
500403.0,FY24,Auto Parts,Consumer Cyclical,0.01578889396475387,0.015097530517751428,0.009370201195986987,0.3249661873516104,0.017064662244266168,0.01639664853594189
500408.0,FY24,Software - Application,Technology,0.024841701393395275,0.022579885931227544,0.01474087053549194,0.32203390879255434,0.01401937684221292,0.012784984990239421
500410.0,FY24,Building Materials,Basic Materials,0.01678329456330713,0.012302324380739091,0.009644091401491275,0.3033963722486699,0.024836134911771394,0.016795929426993563
500411.0,FY24,Conglomerates,Industrials,0.025718143503118077,0.02398068371136083,0.01712244778545289,0.3335923635263207,0.0240256761411683,0.022500763991288336
500420.0,FY24,Drug Manufacturers - Specialty & Generic,Healthcare,0.015522668470229352,0.014466051202057338,0.009260921519146783,0.12998811416193312,0.014311099432721481,0.013940466237042553
500425.0,FY24,Building Materials,Basic Materials,0.019909092173086146,0.01543398264899332,0.015612450333971108,0.30484200768324066,0.025513321623140416,0.015734959550252597
500459.0,FY24,Household & Personal Products,Consumer Defensive,0.010501121485861943,0.010262332952549707,0.00638019308265652,0.1569856639129239,0.01142048230285754,0.011282370160197468
500469.0,FY24,Banks - Regional,Financial Services,0.01712208507966943,0.01545362887850972,0.00988396900240667,0.1545354877750167,0.017243929708494563,0.013516935244276709
500470.0,FY24,Steel,Basic Materials,0.01657621782263841,0.012080713104874432,0.00772473328500944,0.27134758327330877,0.021194674590217333,0.013628122009455446
500490.0,FY24,Asset Management,Financial Services,0.021667890825644725,0.02033968868011744,0.011204069093210521,0.18556748833955505,0.016738045618183806,0.01610686557151277
500493.0,FY24,Auto Parts,Consumer Cyclical,0.017464157522782187,0.012648795507164023,0.0067724001139105325,0.33741689822568954,0.026816708057635953,0.02244833728391608
500495.0,FY24,Farm & Heavy Construction Machinery,Industrials,0.019077599721739856,0.015452664643175955,0.009373996627902833,0.28141353213095854,0.016893716148649096,0.014968074298364694
500510.0,FY24,Engineering & Construction,Industrials,0.015217485702785262,0.011608273793577505,0.005992086712713097,0.14779683272404942,0.02051495519847856,0.013621244159601358
500520.0,FY24,Auto Manufacturers,Consumer Cyclical,0.01863599377527751,0.014649212420861752,0.008942263971178652,0.15329797352773566,0.020972345741004556,0.018309887060155634
500530.0,FY24,Auto Parts,Consumer Cyclical,0.015729186404144283,0.011871784503212563,0.008523563686075349,0.20908038236301907,0.016458699634853875,0.015423366951648344
500547.0,FY24,Oil & Gas Refining & Marketing,Energy,0.01891539287772039,0.014128109050535019,0.007524730194789777,0.29362433151638956,0.026244638120911216,0.01969565506608743
500575.0,FY24,"Furnishings, Fixtures & Appliances",Consumer Cyclical,0.020675839072052535,0.019062148851594674,0.010514613101944575,0.23969614280244056,0.022175523672559337,0.019174906558777856
500620.0,FY24,Marine Shipping,Industrials,0.022957028813932006,0.02154153781397514,0.012691897522730491,0.35725056219405393,0.02511458017641527,0.02223303671098289
500645.0,FY24,Chemicals,Basic Materials,0.0327283320291199,0.029868978933391653,0.01348851428805108,0.2608988509807568,0.028446130089555054,0.02625830892348807
500696.0,FY24,Household & Personal Products,Consumer Defensive,0.012695101732983868,0.012483572656648628,0.010647783258387057,0.22342756389401808,0.0142248075654444,0.01415334512187094
500770.0,FY24,Chemicals,Basic Materials,0.020364023259607403,0.017244929070785012,0.010186648473001544,0.18527893022798347,0.026628813328950257,0.023209555428203094
500790.0,FY24,Packaged Foods,Consumer Defensive,0.011049345174897895,0.01044771698562299,0.007239978662758363,0.2235263721308458,0.012637650333037074,0.012510563468193773
500800.0,FY24,Packaged Foods,Consumer Defensive,0.015059729541029458,0.013941118424884125,0.010227525349036549,0.28355030529178793,0.015670679477891008,0.015008869355236272
500830.0,FY24,Household & Personal Products,Consumer Defensive,0.015951116768557767,0.015137554913159419,0.010309364730595525,0.32847563086192055,0.015983926048904813,0.015711491029264262
500850.0,FY24,Lodging,Consumer Cyclical,0.020706770878091314,0.017335179830406423,0.008588610394985374,0.15199958116135148,0.020878792215880997,0.016197717914357083
500870.0,FY24,Oil & Gas Refining & Marketing,Energy,0.025259537213705573,0.020243785599087485,0.010211420208423572,0.3649426058995927,0.029436243595974715,0.02563161326559481
500875.0,FY24,Tobacco,Consumer Defensive,0.012269822179856399,0.011477813813018193,0.006930017592218903,0.14221285887851354,0.012246795138582213,0.01116298882304086
500877.0,FY24,Auto Parts,Consumer Cyclical,0.017856962437262636,0.014623308690985737,0.008941663404587198,0.21037016862073976,0.019058169335708135,0.016598433122982047
500878.0,FY24,Auto Parts,Consumer Cyclical,0.02243485676974888,0.019465746843378113,0.010439172555002936,0.16911006475289247,0.02148043555969586,0.02044335125073145
501301.0,FY24,Asset Management,Financial Services,0.02323564376928117,0.020869170306595408,0.006427877735596742,0.17829748416694313,0.035048726028412566,0.03420936802120808
502355.0,FY24,Auto Parts,Consumer Cyclical,0.01828741903584564,0.014522596290680121,0.011223991992642538,0.2170754182896365,0.02148491217624687,0.01953840695179286
503100.0,FY24,Real Estate - Diversified,Real Estate,0.028228858387759695,0.025609639509243193,0.01214312285328683,0.2595768671706502,0.027346620568056902,0.02553008133315695
503806.0,FY24,Conglomerates,Industrials,0.020059720232020045,0.017832331324807774,0.007253669509571489,0.18951572043021314,0.01630020487082959,0.013531447624283809
504614.0,FY24,Steel,Basic Materials,0.029581298598451815,0.026902198255467018,0.016057426090314495,0.19894579724665573,0.03160446762397272,0.02744085672836687
504973.0,FY24,Credit Services,Financial Services,0.02222518590306574,0.02108147631882043,0.013545688470501343,0.3649127648391315,0.02309060476299429,0.02220479224610994
505200.0,FY24,Auto Manufacturers,Consumer Cyclical,0.015097848332379045,0.012311240953363722,0.006742443178079613,0.1137560031375553,0.014973812318560308,0.013547262502240635
505790.0,FY24,Auto Parts,Consumer Cyclical,0.018447650700500584,0.016632116139711745,0.010938995277001623,0.2617905284205483,0.021719009169884933,0.019876873976404214
506285.0,FY24,Agricultural Inputs,Basic Materials,0.019088162533621708,0.018119036962744393,0.01269134061991513,0.27498488630722495,0.019875504293192507,0.018943044721658663
506401.0,FY24,Chemicals,Basic Materials,0.02019052783175383,0.016496040331396962,0.011493153038037756,0.25594435449812614,0.019003740969980802,0.01612707161177758
506820.0,FY24,Drug Manufacturers - Specialty & Generic,Healthcare,0.030812663396847937,0.030758106382382334,0.01395862979482922,0.20885685551046074,0.03055332043161283,0.028970306817855694
506943.0,FY24,Drug Manufacturers - Specialty & Generic,Healthcare,0.01692751434013475,0.015761439490139664,0.009824341405884375,0.1540393788212885,0.017444663734510465,0.016819254611612752
507685.0,FY24,Information Technology Services,Technology,0.018594646907145865,0.01644711336205843,0.01421555500895361,0.15387300093293277,0.01655648068597221,0.014583434330583428
508869.0,FY24,Medical Care Facilities,Healthcare,0.014150224105054452,0.013023901071131005,0.00800632228761532,0.11393892563356467,0.01438130873042386,0.014044442353202818
509930.0,FY24,Building Products & Equipment,Industrials,0.022143520638550525,0.019411934999598427,0.012355801396082935,0.27767485299045647,0.02746986091508715,0.025714015444618286
511243.0,FY24,Credit Services,Financial Services,0.019513466064498056,0.016660176072627875,0.01148980217703559,0.30544029382335613,0.02136444536222008,0.01857266055893778
512070.0,FY24,Agricultural Inputs,Basic Materials,0.017239270880875176,0.01469387551585339,0.010952940783069472,0.19566972190136223,0.021962761243043902,0.01817265354605439
512599.0,FY24,Thermal Coal,Energy,0.032396959144730585,0.027738638903895756,0.029934443087438097,0.33157205532059686,0.02831302203436557,0.015682501289746825
513599.0,FY24,Copper,Basic Materials,0.024692766469439277,0.018364394927239427,0.012144999352347599,0.3298452207974951,0.0408554759965493,0.02986029138810437
513683.0,FY24,Utilities - Regulated Electric,Utilities,0.02509320096685889,0.020532546947718486,0.00920984029405102,0.20700635106857412,0.04046710424063779,0.03446263470898324
515055.0,FY24,Real Estate - Development,Real Estate,0.03069016130880899,0.024951811268796736,0.012692196040709383,0.16368304194760908,0.02990854903569132,0.023170969296601434
517174.0,FY24,Electrical Equipment & Parts,Industrials,0.014787007806795012,0.013633158546901598,0.010697473910274813,0.27037980330126943,0.020696361514892646,0.018910374037663727
517334.0,FY24,Auto Parts,Consumer Cyclical,0.020944417395950023,0.015379888394606175,0.009127958232970438,0.3650992495020069,0.020566769544860596,0.018296874211120126
517569.0,FY24,Electrical Equipment & Parts,Industrials,0.021542828443020964,0.01873221003309609,0.011782033773139862,0.21067111380403647,0.027713203752068198,0.026078452941228007
520056.0,FY24,Auto Parts,Consumer Cyclical,0.02143295381527182,0.01977590997019546,0.010729809409209477,0.28917102113045345,0.021237043185661462,0.018948888862537747
521064.0,FY24,Textile Manufacturing,Consumer Cyclical,0.020241922269213296,0.0169072850917844,0.007632279917573975,0.2833649513309602,0.029294680120426183,0.0271058785190132
522113.0,FY24,Tools & Accessories,Industrials,0.01897623648603841,0.018470329442945105,0.011091265296431415,0.3409594495574455,0.024675225308842984,0.023797500771489958
522287.0,FY24,Engineering & Construction,Industrials,0.02132769512048688,0.018583416750070334,0.010604805721526412,0.20453969377498238,0.028502981568049913,0.023924389275191048
523395.0,FY24,Conglomerates,Industrials,0.015527105823907043,0.014730549753402985,0.008523256017862656,0.2856303407020794,0.01853893893049602,0.017681795093980258
523405.0,FY24,Capital Markets,Financial Services,0.030413127283283773,0.026450578994307777,0.01364490988099581,0.3185025551106825,0.0323745495646496,0.028804068658854844
524200.0,FY24,Specialty Chemicals,Basic Materials,0.019755391231706443,0.018968336483602716,0.012143696044830293,0.279173388784727,0.016232587662394497,0.01564975194087701
524715.0,FY24,Drug Manufacturers - Specialty & Generic,Healthcare,0.010817835320072841,0.009829036494590892,0.0063877949401401355,0.11004776141039296,0.013304651145428838,0.012644485598459803
524804.0,FY24,Drug Manufacturers - Specialty & Generic,Healthcare,0.014945633340582864,0.014162483434810356,0.008325643528626055,0.2765492127187831,0.02032982193511306,0.01864431684732011
524816.0,FY24,Drug Manufacturers - Specialty & Generic,Healthcare,0.020233512293626646,0.0186324007484662,0.009264405579139495,0.23771106598906377,0.02210493857472985,0.020662949791459353
526299.0,FY24,Information Technology Services,Technology,0.020790152436684455,0.017892210934267835,0.010846490568150537,0.13205679974483608,0.01843443308231015,0.017038780210641234
530019.0,FY24,Drug Manufacturers - Specialty & Generic,Healthcare,0.029541977550560383,0.027987879185367215,0.01142259353086898,0.25416068178354867,0.024184875212838162,0.022377710932086754
531344.0,FY24,Railroads,Industrials,0.015259981525375069,0.011546463386197595,0.007610818690892819,0.30777640256384675,0.030320818546367218,0.018021925533319827
531531.0,FY24,Packaged Foods,Consumer Defensive,0.023642260010335165,0.022035944459773135,0.012814580435912885,0.29643390695494554,0.021762555931223157,0.021333670516667694
531595.0,FY24,Credit Services,Financial Services,0.022647863733885134,0.020638057940243898,0.008663100285894497,0.24440846268413563,0.042359602440075084,0.04146679865941514
531642.0,FY24,Household & Personal Products,Consumer Defensive,0.01645967077116172,0.016052318795360235,0.010946306340993806,0.16650211007123084,0.015939948276693202,0.015912820656976533
532134.0,FY24,Banks - Regional,Financial Services,0.01817839043381833,0.012907221604085292,0.006760270066595386,0.17923125987043387,0.026975294027625215,0.01752757251578188
532181.0,FY24,Thermal Coal,Energy,0.025369101820353162,0.018813011654914575,0.009663883995828954,0.3061817482166683,0.03512844534380828,0.026219726354844264
532210.0,FY24,Banks - Regional,Financial Services,0.01798129129627205,0.016470133245079795,0.006986565026557462,0.15806942178489103,0.020655826803823184,0.01526622153895848
532234.0,FY24,Aluminum,Basic Materials,0.026861613674246353,0.023241803601637266,0.01274702702922848,0.2588411427387275,0.03553016093749271,0.021864248968077763
532259.0,FY24,Electrical Equipment & Parts,Industrials,0.026168068384943656,0.02502035558106412,0.014303564065829666,0.2027811007305077,0.02456243095362088,0.022431926980307302
532281.0,FY24,Information Technology Services,Technology,0.015727946129719943,0.015096478095634944,0.014135355933155326,0.11496853224850934,0.014871897608925008,0.014082844521005474
532286.0,FY24,Steel,Basic Materials,0.018338666309502552,0.01496020172961569,0.008552666611493892,0.18437419869495397,0.021214589587886978,0.014801749375675672
532300.0,FY24,Drug Manufacturers - Specialty & Generic,Healthcare,0.030651045118464296,0.027561240589175157,0.013279402954297114,0.15628482405380384,0.033391239384126546,0.031017786678783667
532321.0,FY24,Drug Manufacturers - Specialty & Generic,Healthcare,0.01573796337161838,0.014437270425857103,0.012060469139841554,0.2751453264315523,0.017640601420022994,0.01613235237245033
532331.0,FY24,Drug Manufacturers - Specialty & Generic,Healthcare,0.023758279522933516,0.02326600444534229,0.012972636129459536,0.1951697027086461,0.017838826002906514,0.017618702103303473
532432.0,FY24,Beverages - Wineries & Distilleries,Consumer Defensive,0.01542861925370983,0.014292586651517869,0.009875185218646715,0.17629702377634082,0.015982691996552282,0.01528204952607459
532466.0,FY24,Software - Infrastructure,Technology,0.02382792109121017,0.0201226770520641,0.014072476502493126,0.2040815054108981,0.0341046904014835,0.0325000208483577
532477.0,FY24,Banks - Regional,Financial Services,0.019655877998108955,0.01484152321915622,0.009066273175574914,0.26653015255327783,0.030029598993291877,0.022439531075193572
532478.0,FY24,Beverages - Brewers,Consumer Defensive,0.01589667505361833,0.014827739597835926,0.00925331034161354,0.16183683052087694,0.01679700847558094,0.016366415573850292
532497.0,FY24,Beverages - Wineries & Distilleries,Consumer Defensive,0.020758261793459562,0.01985845345413163,0.0115953102456052,0.1693656200394753,0.019087848205499004,0.01757652740964038
532500.0,FY24,Auto Manufacturers,Consumer Cyclical,0.01325068382905117,0.01080662453325231,0.0075494616008388565,0.2187585568868563,0.015306718503768196,0.013906801678305998
532504.0,FY24,Chemicals,Basic Materials,0.02097351238633041,0.017867498862687528,0.009404891900150472,0.1546060640298279,0.01999414686153497,0.015252634492195249
