BSE Code,Q_FY,Category,Avg_Score
532648.0,Q1FY23,DINDEX,0.4676470588235294
532648.0,Q1FY23,OINDEX,0.5
532648.0,Q1FY23,TRINDEX,0.55
532648.0,Q1FY24,AINDEX,0.7619750000000001
532648.0,Q1FY24,BINDEX,0.870868292682927
532648.0,Q1FY24,DINDEX,0.4676470588235294
532648.0,Q1FY24,OINDEX,0.5
532648.0,Q1FY24,TRINDEX,0.55264
532648.0,Q1FY25,AINDEX,0.7619750000000001
532648.0,Q1FY25,BINDEX,0.9277658536585367
532648.0,Q1FY25,DINDEX,0.4676470588235294
532648.0,Q1FY25,OINDEX,0.5
532648.0,Q1FY25,TRINDEX,0.55264
532648.0,Q1FY26,AINDEX,0.7619750000000001
532648.0,Q1FY26,BINDEX,0.9151414634146342
532648.0,Q1FY26,DINDEX,0.4676470588235294
532648.0,Q1FY26,OINDEX,0.5
532648.0,Q1FY26,TRINDEX,0.55408
532648.0,Q2FY22,AINDEX,0.5347625
532648.0,Q2FY22,BINDEX,0.8812975609756099
532648.0,Q2FY22,DINDEX,0.4676470588235294
532648.0,Q2FY22,OINDEX,0.5
532648.0,Q2FY22,TRINDEX,0.55
532648.0,Q2FY23,AINDEX,0.5973625
532648.0,Q2FY23,BINDEX,0.7950536585365854
532648.0,Q2FY23,DINDEX,0.4676470588235294
532648.0,Q2FY23,OINDEX,0.5
532648.0,Q2FY23,TRINDEX,0.54776
532648.0,Q2FY24,AINDEX,0.78125
532648.0,Q2FY24,BINDEX,0.870439024390244
532648.0,Q2FY24,DINDEX,0.4676470588235294
532648.0,Q2FY24,OINDEX,0.5
532648.0,Q2FY24,TRINDEX,0.45264
532648.0,Q2FY25,AINDEX,0.7753625
532648.0,Q2FY25,BINDEX,0.923209756097561
532648.0,Q2FY25,DINDEX,0.4676470588235294
532648.0,Q2FY25,OINDEX,0.5
532648.0,Q2FY25,TRINDEX,0.55264
532648.0,Q2FY26,AINDEX,0.7404625
532648.0,Q2FY26,BINDEX,0.9043707317073171
532648.0,Q2FY26,DINDEX,0.4676470588235294
532648.0,Q2FY26,OINDEX,0.5
532648.0,Q2FY26,TRINDEX,0.55
532648.0,Q3FY22,AINDEX,0.466625
532648.0,Q3FY22,BINDEX,0.8820780487804878
532648.0,Q3FY22,DINDEX,0.4676470588235294
532648.0,Q3FY22,OINDEX,0.5
532648.0,Q3FY22,TRINDEX,0.55
532648.0,Q3FY23,AINDEX,0.6650125
532648.0,Q3FY23,BINDEX,0.8629268292682928
532648.0,Q3FY23,DINDEX,0.4676470588235294
532648.0,Q3FY23,OINDEX,0.5
532648.0,Q3FY23,TRINDEX,0.55496
532648.0,Q3FY24,AINDEX,0.78125
532648.0,Q3FY24,BINDEX,0.9097268292682927
532648.0,Q3FY24,DINDEX,0.4676470588235294
532648.0,Q3FY24,OINDEX,0.5
532648.0,Q3FY24,TRINDEX,0.55264
532648.0,Q3FY25,AINDEX,0.77185
532648.0,Q3FY25,BINDEX,0.9297951219512195
532648.0,Q3FY25,DINDEX,0.4676470588235294
532648.0,Q3FY25,OINDEX,0.5
532648.0,Q3FY25,TRINDEX,0.55264
532648.0,Q3FY26,AINDEX,0.7352125
532648.0,Q3FY26,BINDEX,0.8980195121951219
532648.0,Q3FY26,DINDEX,0.4676470588235294
532648.0,Q3FY26,OINDEX,0.5
532648.0,Q3FY26,TRINDEX,0.55556
532648.0,Q4FY22,AINDEX,0.50445
532648.0,Q4FY22,BINDEX,0.8969170731707318
532648.0,Q4FY22,DINDEX,0.4676470588235294
532648.0,Q4FY22,OINDEX,0.5
532648.0,Q4FY22,TRINDEX,0.55
532648.0,Q4FY23,AINDEX,0.6970375
532648.0,Q4FY23,BINDEX,0.858780487804878
532648.0,Q4FY23,DINDEX,0.4676470588235294
532648.0,Q4FY23,OINDEX,0.5
532648.0,Q4FY23,TRINDEX,0.55496
532648.0,Q4FY24,AINDEX,0.7724875
532648.0,Q4FY24,BINDEX,0.9619121951219513
532648.0,Q4FY24,DINDEX,0.4676470588235294
532648.0,Q4FY24,OINDEX,0.5
532648.0,Q4FY24,TRINDEX,0.55264
532648.0,Q4FY25,AINDEX,0.7734125000000001
532648.0,Q4FY25,BINDEX,0.9283121951219512
532648.0,Q4FY25,DINDEX,0.4676470588235294
532648.0,Q4FY25,OINDEX,0.5
532648.0,Q4FY25,TRINDEX,0.55264
532683.0,Q1FY21,AINDEX,0.3319375
532683.0,Q1FY21,BINDEX,0.4758731707317073
532683.0,Q1FY21,DINDEX,0.5470588235294118
532683.0,Q1FY21,OINDEX,0.7583333333333333
532683.0,Q1FY21,TRINDEX,0.33002000000000004
532683.0,Q1FY22,AINDEX,0.3751625
532683.0,Q1FY22,BINDEX,0.42140487804878046
532683.0,Q1FY22,DINDEX,0.5470588235294118
532683.0,Q1FY22,OINDEX,0.7583333333333333
532683.0,Q1FY22,TRINDEX,0.33002000000000004
532683.0,Q1FY23,AINDEX,0.4918625
532683.0,Q1FY23,BINDEX,0.3514829268292683
532683.0,Q1FY23,DINDEX,0.5470588235294118
532683.0,Q1FY23,OINDEX,0.7583333333333333
532683.0,Q1FY23,TRINDEX,0.43002
532683.0,Q1FY24,AINDEX,0.5001625000000001
532683.0,Q1FY24,BINDEX,0.4002634146341464
532683.0,Q1FY24,DINDEX,0.5470588235294118
532683.0,Q1FY24,OINDEX,0.7583333333333333
532683.0,Q1FY24,TRINDEX,0.33002000000000004
532683.0,Q1FY25,AINDEX,0.5001625000000001
532683.0,Q1FY25,BINDEX,0.4193560975609756
532683.0,Q1FY25,DINDEX,0.5470588235294118
532683.0,Q1FY25,OINDEX,0.7583333333333333
532683.0,Q1FY25,TRINDEX,0.33002000000000004
532683.0,Q1FY26,AINDEX,0.5194375
532683.0,Q1FY26,BINDEX,0.45391219512195125
532683.0,Q1FY26,DINDEX,0.5470588235294118
532683.0,Q1FY26,OINDEX,0.7583333333333333
532683.0,Q1FY26,TRINDEX,0.33002000000000004
532683.0,Q2FY21,AINDEX,0.3751625
532683.0,Q2FY21,BINDEX,0.4783121951219512
532683.0,Q2FY21,DINDEX,0.5470588235294118
532683.0,Q2FY21,OINDEX,0.7583333333333333
532683.0,Q2FY21,TRINDEX,0.23002000000000003
532683.0,Q2FY22,AINDEX,0.3751625
532683.0,Q2FY22,BINDEX,0.4620585365853659
532683.0,Q2FY22,DINDEX,0.5470588235294118
532683.0,Q2FY22,OINDEX,0.7583333333333333
532683.0,Q2FY22,TRINDEX,0.43002
532683.0,Q2FY23,AINDEX,0.5001625000000001
532683.0,Q2FY23,BINDEX,0.4685560975609756
532683.0,Q2FY23,DINDEX,0.5470588235294118
532683.0,Q2FY23,OINDEX,0.7583333333333333
532683.0,Q2FY23,TRINDEX,0.33002000000000004
532683.0,Q2FY24,AINDEX,0.5001625000000001
532683.0,Q2FY24,BINDEX,0.4799414634146341
532683.0,Q2FY24,DINDEX,0.5470588235294118
532683.0,Q2FY24,OINDEX,0.7583333333333333
532683.0,Q2FY24,TRINDEX,0.43002
532683.0,Q2FY25,AINDEX,0.508825
532683.0,Q2FY25,BINDEX,0.45258536585365855
532683.0,Q2FY25,DINDEX,0.5470588235294118
532683.0,Q2FY25,OINDEX,0.7583333333333333
532683.0,Q2FY25,TRINDEX,0.43002
532683.0,Q2FY26,AINDEX,0.5720625
532683.0,Q2FY26,BINDEX,0.3524195121951219
532683.0,Q2FY26,DINDEX,0.5470588235294118
532683.0,Q2FY26,OINDEX,0.7583333333333333
532683.0,Q2FY26,TRINDEX,0.33002000000000004
532683.0,Q3FY21,AINDEX,0.3751625
532683.0,Q3FY21,BINDEX,0.457180487804878
532683.0,Q3FY21,DINDEX,0.5470588235294118
532683.0,Q3FY21,OINDEX,0.7583333333333333
532683.0,Q3FY21,TRINDEX,0.23002000000000003
532683.0,Q3FY22,AINDEX,0.3751625
532683.0,Q3FY22,BINDEX,0.46530731707317075
532683.0,Q3FY22,DINDEX,0.5470588235294118
532683.0,Q3FY22,OINDEX,0.7583333333333333
532683.0,Q3FY22,TRINDEX,0.23002000000000003
532683.0,Q3FY23,AINDEX,0.5001625000000001
532683.0,Q3FY23,BINDEX,0.3967609756097561
532683.0,Q3FY23,DINDEX,0.5470588235294118
532683.0,Q3FY23,OINDEX,0.7583333333333333
532683.0,Q3FY23,TRINDEX,0.23002000000000003
532683.0,Q3FY24,AINDEX,0.4569375
532683.0,Q3FY24,BINDEX,0.484009756097561
532683.0,Q3FY24,DINDEX,0.5470588235294118
532683.0,Q3FY24,OINDEX,0.7583333333333333
532683.0,Q3FY24,TRINDEX,0.33002000000000004
532683.0,Q3FY25,AINDEX,0.5089250000000001
532683.0,Q3FY25,BINDEX,0.40757073170731706
532683.0,Q3FY25,DINDEX,0.5470588235294118
532683.0,Q3FY25,OINDEX,0.7583333333333333
532683.0,Q3FY25,TRINDEX,0.33002000000000004
532683.0,Q3FY26,AINDEX,0.458775
532683.0,Q3FY26,BINDEX,0.3694731707317073
532683.0,Q3FY26,DINDEX,0.5470588235294118
532683.0,Q3FY26,OINDEX,0.7583333333333333
532683.0,Q3FY26,TRINDEX,0.23002000000000003
532683.0,Q4FY21,AINDEX,0.3751625
532683.0,Q4FY21,BINDEX,0.4311609756097561
532683.0,Q4FY21,DINDEX,0.5470588235294118
532683.0,Q4FY21,OINDEX,0.7583333333333333
532683.0,Q4FY21,TRINDEX,0.23002000000000003
532683.0,Q4FY22,AINDEX,0.4918625
532683.0,Q4FY22,BINDEX,0.44742439024390246
532683.0,Q4FY22,DINDEX,0.5470588235294118
532683.0,Q4FY22,OINDEX,0.7583333333333333
532683.0,Q4FY22,TRINDEX,0.33002000000000004
532683.0,Q4FY23,AINDEX,0.5001625000000001
532683.0,Q4FY23,BINDEX,0.4230341463414634
532683.0,Q4FY23,DINDEX,0.5470588235294118
532683.0,Q4FY23,OINDEX,0.7583333333333333
532683.0,Q4FY23,TRINDEX,0.23002000000000003
532683.0,Q4FY24,AINDEX,0.4569375
532683.0,Q4FY24,BINDEX,0.47262439024390246
532683.0,Q4FY24,DINDEX,0.5470588235294118
532683.0,Q4FY24,OINDEX,0.7583333333333333
532683.0,Q4FY24,TRINDEX,0.23002000000000003
532683.0,Q4FY25,AINDEX,0.5194375
532683.0,Q4FY25,BINDEX,0.4433365853658537
532683.0,Q4FY25,DINDEX,0.5470588235294118
532683.0,Q4FY25,OINDEX,0.7583333333333333
532683.0,Q4FY25,TRINDEX,0.23002000000000003
532714.0,Q1FY21,AINDEX,0.5853875
532714.0,Q1FY21,BINDEX,0.5298536585365854
532714.0,Q1FY21,DINDEX,0.5617647058823529
532714.0,Q1FY21,OINDEX,0.6383333333333333
532714.0,Q1FY21,TRINDEX,0.62998
532714.0,Q1FY22,AINDEX,0.5661125
532714.0,Q1FY22,BINDEX,0.6088585365853658
532714.0,Q1FY22,DINDEX,0.5617647058823529
532714.0,Q1FY22,OINDEX,0.6383333333333333
532714.0,Q1FY22,TRINDEX,0.62998
532714.0,Q1FY23,AINDEX,0.5661125
532714.0,Q1FY23,BINDEX,0.6013170731707317
532714.0,Q1FY23,DINDEX,0.5617647058823529
532714.0,Q1FY23,OINDEX,0.6383333333333333
532714.0,Q1FY23,TRINDEX,0.62998
532714.0,Q1FY24,AINDEX,0.6949125
532714.0,Q1FY24,BINDEX,0.4061951219512195
532714.0,Q1FY24,DINDEX,0.5617647058823529
532714.0,Q1FY24,OINDEX,0.6383333333333333
532714.0,Q1FY24,TRINDEX,0.62998
532714.0,Q1FY25,AINDEX,0.7358625
532714.0,Q1FY25,BINDEX,0.6350146341463414
532714.0,Q1FY25,DINDEX,0.5617647058823529
532714.0,Q1FY25,OINDEX,0.6383333333333333
532714.0,Q1FY25,TRINDEX,0.62998
532714.0,Q1FY26,AINDEX,0.559475
532714.0,Q1FY26,BINDEX,0.6358731707317072
532714.0,Q1FY26,DINDEX,0.5617647058823529
532714.0,Q1FY26,OINDEX,0.6383333333333333
532714.0,Q1FY26,TRINDEX,0.62998
532714.0,Q2FY21,AINDEX,0.5853875
532714.0,Q2FY21,BINDEX,0.6015414634146341
532714.0,Q2FY21,DINDEX,0.5617647058823529
532714.0,Q2FY21,OINDEX,0.6383333333333333
532714.0,Q2FY21,TRINDEX,0.62998
532714.0,Q2FY22,AINDEX,0.574875
532714.0,Q2FY22,BINDEX,0.6145560975609756
532714.0,Q2FY22,DINDEX,0.5617647058823529
532714.0,Q2FY22,OINDEX,0.6383333333333333
532714.0,Q2FY22,TRINDEX,0.62998
532714.0,Q2FY23,AINDEX,0.7103875
532714.0,Q2FY23,BINDEX,0.5720487804878049
532714.0,Q2FY23,DINDEX,0.5617647058823529
532714.0,Q2FY23,OINDEX,0.6383333333333333
532714.0,Q2FY23,TRINDEX,0.62998
532714.0,Q2FY24,AINDEX,0.68605
532714.0,Q2FY24,BINDEX,0.5720487804878049
532714.0,Q2FY24,DINDEX,0.5617647058823529
532714.0,Q2FY24,OINDEX,0.6383333333333333
532714.0,Q2FY24,TRINDEX,0.62998
532714.0,Q2FY25,AINDEX,0.6464624999999999
532714.0,Q2FY25,BINDEX,0.6338243902439024
532714.0,Q2FY25,DINDEX,0.5617647058823529
532714.0,Q2FY25,OINDEX,0.6383333333333333
532714.0,Q2FY25,TRINDEX,0.62998
532714.0,Q2FY26,AINDEX,0.5946125
532714.0,Q2FY26,BINDEX,0.605570731707317
532714.0,Q2FY26,DINDEX,0.5617647058823529
532714.0,Q2FY26,OINDEX,0.6383333333333333
532714.0,Q2FY26,TRINDEX,0.62998
532714.0,Q3FY21,AINDEX,0.56105
532714.0,Q3FY21,BINDEX,0.580409756097561
532714.0,Q3FY21,DINDEX,0.5617647058823529
532714.0,Q3FY21,OINDEX,0.6383333333333333
532714.0,Q3FY21,TRINDEX,0.5299799999999999
532714.0,Q3FY22,AINDEX,0.5853875
532714.0,Q3FY22,BINDEX,0.5899317073170732
532714.0,Q3FY22,DINDEX,0.5617647058823529
532714.0,Q3FY22,OINDEX,0.6383333333333333
532714.0,Q3FY22,TRINDEX,0.5299799999999999
532714.0,Q3FY23,AINDEX,0.64835
532714.0,Q3FY23,BINDEX,0.5655414634146342
532714.0,Q3FY23,DINDEX,0.5617647058823529
532714.0,Q3FY23,OINDEX,0.6383333333333333
532714.0,Q3FY23,TRINDEX,0.5299799999999999
532714.0,Q3FY24,AINDEX,0.68605
532714.0,Q3FY24,BINDEX,0.5656292682926829
532714.0,Q3FY24,DINDEX,0.5617647058823529
532714.0,Q3FY24,OINDEX,0.6383333333333333
532714.0,Q3FY24,TRINDEX,0.4299799999999999
532714.0,Q3FY25,AINDEX,0.64835
532714.0,Q3FY25,BINDEX,0.5950536585365853
532714.0,Q3FY25,DINDEX,0.5617647058823529
532714.0,Q3FY25,OINDEX,0.6383333333333333
532714.0,Q3FY25,TRINDEX,0.4299799999999999
532714.0,Q3FY26,AINDEX,0.64835
532714.0,Q3FY26,BINDEX,0.5703317073170732
532714.0,Q3FY26,DINDEX,0.5617647058823529
532714.0,Q3FY26,OINDEX,0.6383333333333333
532714.0,Q3FY26,TRINDEX,0.5299799999999999
532714.0,Q4FY21,AINDEX,0.541775
532714.0,Q4FY21,BINDEX,0.6121170731707317
532714.0,Q4FY21,DINDEX,0.5617647058823529
532714.0,Q4FY21,OINDEX,0.6383333333333333
532714.0,Q4FY21,TRINDEX,0.5299799999999999
532714.0,Q4FY22,AINDEX,0.541775
532714.0,Q4FY22,BINDEX,0.6029365853658537
532714.0,Q4FY22,DINDEX,0.5617647058823529
532714.0,Q4FY22,OINDEX,0.6383333333333333
532714.0,Q4FY22,TRINDEX,0.5299799999999999
532714.0,Q4FY23,AINDEX,0.666775
532714.0,Q4FY23,BINDEX,0.6078146341463415
532714.0,Q4FY23,DINDEX,0.5617647058823529
532714.0,Q4FY23,OINDEX,0.6383333333333333
532714.0,Q4FY23,TRINDEX,0.5299799999999999
532714.0,Q4FY24,AINDEX,0.68605
532714.0,Q4FY24,BINDEX,0.589551219512195
532714.0,Q4FY24,DINDEX,0.5617647058823529
532714.0,Q4FY24,OINDEX,0.6383333333333333
532714.0,Q4FY24,TRINDEX,0.5299799999999999
532720.0,Q1FY22,AINDEX,0.5004625
532720.0,Q1FY22,BINDEX,0.6585073170731707
532720.0,Q1FY22,DINDEX,0.42058823529411765
532720.0,Q1FY22,OINDEX,0.6831666666666667
532720.0,Q1FY22,TRINDEX,0.78688
532720.0,Q1FY23,AINDEX,0.500525
532720.0,Q1FY23,BINDEX,0.5712878048780488
532720.0,Q1FY23,DINDEX,0.42058823529411765
532720.0,Q1FY23,OINDEX,0.6831666666666667
532720.0,Q1FY23,TRINDEX,0.78688
532720.0,Q1FY24,AINDEX,0.5135875
532720.0,Q1FY24,BINDEX,0.5538731707317073
532720.0,Q1FY24,DINDEX,0.42058823529411765
532720.0,Q1FY24,OINDEX,0.6831666666666667
532720.0,Q1FY24,TRINDEX,0.78688
532720.0,Q1FY25,AINDEX,0.687375
532720.0,Q1FY25,BINDEX,0.6628195121951219
532720.0,Q1FY25,DINDEX,0.42058823529411765
532720.0,Q1FY25,OINDEX,0.6831666666666667
532720.0,Q1FY25,TRINDEX,0.68688
532720.0,Q1FY26,AINDEX,0.446425
532720.0,Q1FY26,BINDEX,0.6338341463414634
532720.0,Q1FY26,DINDEX,0.42058823529411765
532720.0,Q1FY26,OINDEX,0.6831666666666667
532720.0,Q1FY26,TRINDEX,0.78688
532720.0,Q2FY22,AINDEX,0.4023625
532720.0,Q2FY22,BINDEX,0.6750439024390243
532720.0,Q2FY22,DINDEX,0.42058823529411765
532720.0,Q2FY22,OINDEX,0.6831666666666667
532720.0,Q2FY22,TRINDEX,0.78688
532720.0,Q2FY23,AINDEX,0.5465375
532720.0,Q2FY23,BINDEX,0.5744975609756098
532720.0,Q2FY23,DINDEX,0.42058823529411765
532720.0,Q2FY23,OINDEX,0.6831666666666667
532720.0,Q2FY23,TRINDEX,0.78688
532720.0,Q2FY24,AINDEX,0.6584375
532720.0,Q2FY24,BINDEX,0.5377268292682927
532720.0,Q2FY24,DINDEX,0.42058823529411765
532720.0,Q2FY24,OINDEX,0.6831666666666667
532720.0,Q2FY24,TRINDEX,0.78688
532720.0,Q2FY25,AINDEX,0.673825
532720.0,Q2FY25,BINDEX,0.5576
532720.0,Q2FY25,DINDEX,0.42058823529411765
532720.0,Q2FY25,OINDEX,0.6831666666666667
532720.0,Q2FY25,TRINDEX,0.78688
532720.0,Q2FY26,AINDEX,0.4462625
532720.0,Q2FY26,BINDEX,0.6398048780487805
532720.0,Q2FY26,DINDEX,0.42058823529411765
532720.0,Q2FY26,OINDEX,0.6831666666666667
532720.0,Q2FY26,TRINDEX,0.78688
532720.0,Q3FY22,AINDEX,0.4023625
532720.0,Q3FY22,BINDEX,0.5430439024390245
532720.0,Q3FY22,DINDEX,0.42058823529411765
532720.0,Q3FY22,OINDEX,0.6831666666666667
532720.0,Q3FY22,TRINDEX,0.78688
532720.0,Q3FY23,AINDEX,0.5367875
532720.0,Q3FY23,BINDEX,0.5519804878048781
532720.0,Q3FY23,DINDEX,0.42058823529411765
532720.0,Q3FY23,OINDEX,0.6831666666666667
532720.0,Q3FY23,TRINDEX,0.78688
532720.0,Q3FY24,AINDEX,0.6652875
532720.0,Q3FY24,BINDEX,0.5710146341463415
532720.0,Q3FY24,DINDEX,0.42058823529411765
532720.0,Q3FY24,OINDEX,0.6831666666666667
532720.0,Q3FY24,TRINDEX,0.78688
532720.0,Q3FY25,AINDEX,0.663425
532720.0,Q3FY25,BINDEX,0.6703707317073171
532720.0,Q3FY25,DINDEX,0.42058823529411765
532720.0,Q3FY25,OINDEX,0.6831666666666667
532720.0,Q3FY25,TRINDEX,0.78688
532720.0,Q3FY26,AINDEX,0.5305625
532720.0,Q3FY26,BINDEX,0.48583414634146344
532720.0,Q3FY26,DINDEX,0.42058823529411765
532720.0,Q3FY26,OINDEX,0.6831666666666667
532720.0,Q3FY26,TRINDEX,0.78688
532720.0,Q4FY22,AINDEX,0.5004625
532720.0,Q4FY22,BINDEX,0.5782146341463414
532720.0,Q4FY22,DINDEX,0.42058823529411765
532720.0,Q4FY22,OINDEX,0.6831666666666667
532720.0,Q4FY22,TRINDEX,0.78688
532720.0,Q4FY23,AINDEX,0.47845
532720.0,Q4FY23,BINDEX,0.5789170731707317
532720.0,Q4FY23,DINDEX,0.42058823529411765
532720.0,Q4FY23,OINDEX,0.6831666666666667
532720.0,Q4FY23,TRINDEX,0.78688
532720.0,Q4FY24,AINDEX,0.665625
532720.0,Q4FY24,BINDEX,0.5782341463414634
532720.0,Q4FY24,DINDEX,0.42058823529411765
532720.0,Q4FY24,OINDEX,0.6831666666666667
532720.0,Q4FY24,TRINDEX,0.68688
532720.0,Q4FY25,AINDEX,0.6733875
532720.0,Q4FY25,BINDEX,0.5965560975609756
532720.0,Q4FY25,DINDEX,0.42058823529411765
532720.0,Q4FY25,OINDEX,0.6831666666666667
532720.0,Q4FY25,TRINDEX,0.78688
532725.0,Q1FY24,AINDEX,0.5021875
532725.0,Q1FY24,BINDEX,0.7091317073170732
532725.0,Q1FY24,DINDEX,0.04411764705882353
532725.0,Q1FY24,OINDEX,0.5696166666666667
532725.0,Q1FY24,TRINDEX,0.8295600000000001
532725.0,Q1FY25,AINDEX,0.523925
532725.0,Q1FY25,BINDEX,0.6842243902439025
532725.0,Q1FY25,DINDEX,0.04411764705882353
532725.0,Q1FY25,OINDEX,0.5696166666666667
532725.0,Q1FY25,TRINDEX,0.62956
532725.0,Q1FY26,AINDEX,0.523925
532725.0,Q1FY26,BINDEX,0.4942829268292683
532725.0,Q1FY26,DINDEX,0.04411764705882353
532725.0,Q1FY26,OINDEX,0.5696166666666667
532725.0,Q1FY26,TRINDEX,0.72956
532725.0,Q2FY24,AINDEX,0.5021875
532725.0,Q2FY24,BINDEX,0.712809756097561
532725.0,Q2FY24,DINDEX,0.04411764705882353
532725.0,Q2FY24,OINDEX,0.5696166666666667
532725.0,Q2FY24,TRINDEX,0.8295600000000001
532725.0,Q2FY25,AINDEX,0.523925
532725.0,Q2FY25,BINDEX,0.5937365853658536
532725.0,Q2FY25,DINDEX,0.04411764705882353
532725.0,Q2FY25,OINDEX,0.5696166666666667
532725.0,Q2FY25,TRINDEX,0.72956
532725.0,Q2FY26,AINDEX,0.568375
532725.0,Q2FY26,BINDEX,0.5298634146341463
532725.0,Q2FY26,DINDEX,0.04411764705882353
532725.0,Q2FY26,OINDEX,0.5696166666666667
532725.0,Q2FY26,TRINDEX,0.8295600000000001
532725.0,Q3FY24,AINDEX,0.4589625
532725.0,Q3FY24,BINDEX,0.7563707317073171
532725.0,Q3FY24,DINDEX,0.04411764705882353
532725.0,Q3FY24,OINDEX,0.5696166666666667
532725.0,Q3FY24,TRINDEX,0.8295600000000001
532725.0,Q3FY25,AINDEX,0.473775
532725.0,Q3FY25,BINDEX,0.5604682926829267
532725.0,Q3FY25,DINDEX,0.04411764705882353
532725.0,Q3FY25,OINDEX,0.5696166666666667
532725.0,Q3FY25,TRINDEX,0.72956
532725.0,Q3FY26,AINDEX,0.5629
532725.0,Q3FY26,BINDEX,0.44559024390243906
532725.0,Q3FY26,DINDEX,0.04411764705882353
532725.0,Q3FY26,OINDEX,0.5696166666666667
532725.0,Q3FY26,TRINDEX,0.72956
532725.0,Q4FY23,AINDEX,0.523925
532725.0,Q4FY23,BINDEX,0.7411121951219513
532725.0,Q4FY23,DINDEX,0.04411764705882353
532725.0,Q4FY23,OINDEX,0.5696166666666667
532725.0,Q4FY23,TRINDEX,0.62956
532725.0,Q4FY24,AINDEX,0.4589625
532725.0,Q4FY24,BINDEX,0.7308780487804878
532725.0,Q4FY24,DINDEX,0.04411764705882353
532725.0,Q4FY24,OINDEX,0.5696166666666667
532725.0,Q4FY24,TRINDEX,0.62956
532725.0,Q4FY25,AINDEX,0.456925
532725.0,Q4FY25,BINDEX,0.6146536585365854
532725.0,Q4FY25,DINDEX,0.04411764705882353
532725.0,Q4FY25,OINDEX,0.5696166666666667
532725.0,Q4FY25,TRINDEX,0.72956
532726.0,Q1FY24,AINDEX,0.6567125
532726.0,Q1FY24,BINDEX,0.6412097560975609
532726.0,Q1FY24,DINDEX,0.014705882352941176
532726.0,Q1FY24,OINDEX,0.1960833333333333
532726.0,Q1FY24,TRINDEX,0.39748
532726.0,Q1FY25,AINDEX,0.6124499999999999
532726.0,Q1FY25,BINDEX,0.8280780487804879
532726.0,Q1FY25,DINDEX,0.014705882352941176
532726.0,Q1FY25,OINDEX,0.1960833333333333
532726.0,Q1FY25,TRINDEX,0.39748
532726.0,Q1FY26,AINDEX,0.5854874999999999
532726.0,Q1FY26,BINDEX,0.7946926829268293
532726.0,Q1FY26,DINDEX,0.014705882352941176
532726.0,Q1FY26,OINDEX,0.1960833333333333
532726.0,Q1FY26,TRINDEX,0.59748
532726.0,Q2FY22,AINDEX,0.488025
532726.0,Q2FY22,BINDEX,0.6063121951219512
532726.0,Q2FY22,DINDEX,0.014705882352941176
532726.0,Q2FY22,OINDEX,0.1960833333333333
532726.0,Q2FY22,TRINDEX,0.39748
532726.0,Q2FY23,AINDEX,0.52675
532726.0,Q2FY23,BINDEX,0.6862731707317073
532726.0,Q2FY23,DINDEX,0.014705882352941176
532726.0,Q2FY23,OINDEX,0.1960833333333333
532726.0,Q2FY23,TRINDEX,0.59748
532726.0,Q2FY24,AINDEX,0.5505249999999999
532726.0,Q2FY24,BINDEX,0.7172390243902439
532726.0,Q2FY24,DINDEX,0.014705882352941176
532726.0,Q2FY24,OINDEX,0.1960833333333333
532726.0,Q2FY24,TRINDEX,0.39748
532726.0,Q2FY25,AINDEX,0.6879625
532726.0,Q2FY25,BINDEX,0.8245170731707316
532726.0,Q2FY25,DINDEX,0.014705882352941176
532726.0,Q2FY25,OINDEX,0.1960833333333333
532726.0,Q2FY25,TRINDEX,0.39748
532726.0,Q2FY26,AINDEX,0.558
532726.0,Q2FY26,BINDEX,0.7962048780487804
532726.0,Q2FY26,DINDEX,0.014705882352941176
532726.0,Q2FY26,OINDEX,0.1960833333333333
532726.0,Q2FY26,TRINDEX,0.39748
532726.0,Q3FY22,AINDEX,0.488025
532726.0,Q3FY22,BINDEX,0.6086536585365854
532726.0,Q3FY22,DINDEX,0.014705882352941176
532726.0,Q3FY22,OINDEX,0.1960833333333333
532726.0,Q3FY22,TRINDEX,0.39748
532726.0,Q3FY23,AINDEX,0.68565
532726.0,Q3FY23,BINDEX,0.678770731707317
532726.0,Q3FY23,DINDEX,0.014705882352941176
532726.0,Q3FY23,OINDEX,0.1960833333333333
532726.0,Q3FY23,TRINDEX,0.39748
532726.0,Q3FY24,AINDEX,0.5505249999999999
532726.0,Q3FY24,BINDEX,0.7153853658536585
532726.0,Q3FY24,DINDEX,0.014705882352941176
532726.0,Q3FY24,OINDEX,0.1960833333333333
532726.0,Q3FY24,TRINDEX,0.49748000000000003
532726.0,Q3FY25,AINDEX,0.625
532726.0,Q3FY25,BINDEX,0.8031512195121951
532726.0,Q3FY25,DINDEX,0.014705882352941176
532726.0,Q3FY25,OINDEX,0.1960833333333333
532726.0,Q3FY25,TRINDEX,0.39748
532726.0,Q3FY26,AINDEX,0.558
532726.0,Q3FY26,BINDEX,0.8188780487804878
532726.0,Q3FY26,DINDEX,0.014705882352941176
532726.0,Q3FY26,OINDEX,0.1960833333333333
532726.0,Q3FY26,TRINDEX,0.49748000000000003
532726.0,Q4FY22,AINDEX,0.53125
532726.0,Q4FY22,BINDEX,0.6090926829268293
532726.0,Q4FY22,DINDEX,0.014705882352941176
532726.0,Q4FY22,OINDEX,0.1960833333333333
532726.0,Q4FY22,TRINDEX,0.49748000000000003
532726.0,Q4FY23,AINDEX,0.7042125
532726.0,Q4FY23,BINDEX,0.7173756097560976
