BSE Code,NSE Symbol,FY,Industry,n_obs,mar_pct,capm_alpha,ff5_alpha,total_vol,idio_vol,downside_vol,roe,AINDEX,BINDEX,CINDEX,COMPOSITE,DINDEX,OINDEX,TRINDEX,Beta_Market,Momentum,Log_MarketCap,DE_Ratio,audit_fees_inr_crore,board_size,board_independence_ratio,board_meeting_count,n_director_changes,n_rating_changes,auditor_change_any
520056.0,TVSHLTD,FY23,Auto Parts,250,1.2032247433555945,1.2745260600195074,0.8270202227103267,0.021636686276219445,0.020252853508218392,0.010392481314760144,0.2818205185083466,,,-0.6744897501960817,-2.05042905147421,,,,0.4892606526393839,0.3119789969118504,24.86786284662595,7.717703541201916,,9.0,0.3333333333333333,,8.0,1.0,0.0
521064.0,TRIDENT,FY23,Textile Manufacturing,250,-0.1294581399340017,-0.16041946243915617,-0.4283506769611411,0.025948821331099384,0.023974919796499263,0.011027405615371941,0.0809934629618043,-0.7894919012223263,0.3244279856159066,-1.3742797878564808,-0.08094729048129604,0.5807580840085503,-1.1610685209816873,0.032987932937402896,0.993035591526208,-0.4201059585248536,25.64615500424046,0.3439829986977117,,,,,5.0,2.0,1.0
524715.0,SUNPHARMA,FY23,Drug Manufacturers - Specialty & Generic,250,0.13120045908786973,0.30375425472623435,0.24983308917236963,0.011729661473724118,0.011059977454906307,0.007097411857890195,0.1504141486725802,0.9851275883347467,-0.7894919012223263,-0.07081073610889353,0.47176186424417,0.7671666205857572,0.5677931397915426,-0.49187598304804725,0.5354845883882865,0.1507843754604452,28.46101748004128,0.1229721094847467,0.172,,,,3.0,0.0,0.0
526299.0,MPHASIS,FY23,Information Technology Services,250,0.10676112223020032,0.17749832179186673,-0.1929247798824302,0.01906625622405944,0.01788981298980345,0.01011295258911649,0.1767925772633206,1.6198562586382697,0.9500137556693217,1.254452943356545,1.3487435412716045,0.7671666205857572,-0.8198866958893143,0.6744897501960817,1.2917217563497998,-0.3313939923863351,26.49160195607876,0.1326764159928134,,,,,0.0,0.0,0.0
531531.0,HATSUN,FY23,Packaged Foods,250,-0.10023668471479473,0.0930085446556302,-0.07701128674834876,0.019751058338079476,0.019621862663177045,0.011590895785628266,0.1699920496104309,,,-1.3742797878564808,-2.3233326278320994,,,,0.4779178321305591,-0.1572704278599185,25.9405317992762,1.244461282214382,0.007789,,,8.0,0.0,0.0,0.0
531642.0,MARICO,FY23,Household & Personal Products,250,-0.08403029844581857,0.12468946396505111,0.09190412511855629,0.014842124916256872,0.014745128569492408,0.008596310162190576,0.386482254697286,1.3829941271006383,-0.7598095710099184,-0.09109216921113686,1.254452943356545,0.08254853290411288,0.25561826421633266,1.6621074700249503,0.5443354405314723,-0.0181636327316301,27.12193794409933,0.1600421163464069,,,,,5.0,0.0,1.0
532181.0,GMDCLTD,FY23,Thermal Coal,250,0.5927758057407155,0.18941636422199112,-0.059561307613127897,0.038675154615475084,0.03388977532778168,0.019867662256469958,0.0979320430051117,-0.883080123650455,0.5043220460777779,-1.3742797878564808,-0.7662149957742836,0.4856815279341636,-1.1829168441908857,-1.81077660860448,1.1730447725307829,-0.0200106626042558,24.332615444042613,0.0003574312114748,,8.0,0.75,5.0,7.0,0.0,0.0
532286.0,JINDALSTEL,FY23,Steel,250,0.1157593140247574,0.0009767073184809092,-0.10877259859274904,0.020857835264451757,0.016075264855477254,0.010264122553258733,0.1340016847184572,,,-0.7393781286389902,-2.1411981209720183,,,,1.3583533652597266,0.3721550942339344,27.03641085333688,0.3370569063892287,,,,,11.0,0.0,0.0
532300.0,WOCKPHARMA,FY23,Drug Manufacturers - Specialty & Generic,250,1.1607375992687885,1.000689732648997,0.19907176772834848,0.03340017086460629,0.031157007996719503,0.01307985975409635,-0.137838642453111,-0.9328891732059704,-0.07703400754658758,0.10124643193052428,-1.3240577347651974,-1.264249885119523,-0.9674215661017012,-1.4121875789061642,0.8817378430452786,-0.460340420105059,23.942443368989483,0.6511627906976745,1.0,10.0,0.6,6.0,1.0,2.0,0.0
532477.0,UNIONBANK,FY23,Banks - Regional,250,0.2659179661767024,0.028916579197364234,0.009149731528323247,0.026886340952772605,0.021911538118071214,0.013225863544478028,0.1413673162396441,,,-2.1411981209720183,-2.6493567133746767,,,,1.3772899609199687,0.668298909758362,26.861261480407617,0.3725036259169864,,,,,5.0,6.0,1.0
532497.0,RADICO,FY23,Beverages - Wineries & Distilleries,250,-0.11312626396107021,-0.025373704543260926,-0.34866033223312715,0.01987762912884083,0.019075610145188535,0.010536433992507066,0.1074654178483576,-0.7598095710099184,-0.010994205139575632,0.2974420657071954,-0.020216121092154715,-0.30133652085957613,0.9674215661017012,0.11016224796840546,0.4193868902561024,0.2784321560112194,25.79247758642302,0.3413369284313436,1.1758,8.0,0.625,4.0,0.0,0.0,0.0
532522.0,PETRONET,FY23,Oil & Gas Refining & Marketing,250,0.22180761923101572,0.13323271360829492,-0.3102717179346045,0.021498435544860882,0.017860387339846805,0.011128246117319085,0.209788450503759,0.18799930884492042,0.1434118658098064,-0.22422703878472672,0.5174548060610817,1.0592769170824314,0.9328891732059704,-0.9160338847350284,0.4796355853363144,0.1445241357164562,26.44802545876759,0.2191356973276661,0.26,14.0,0.3571428571428571,,19.0,0.0,1.0
532541.0,COFORGE,FY23,Information Technology Services,250,-0.04032431679798763,0.020289128116197597,-0.17621498868665084,0.020597716617624662,0.019496029522743156,0.012769319411389202,0.2227982132024485,1.5430979274111278,2.3751070841947692,-0.2974420657071954,0.32929134697812223,0.5807580840085503,-1.276569187299828,-1.2053449195375296,1.354874784343489,-0.0169186053036185,26.232379352392304,0.1823844282238443,14.0,,,,1.0,0.0,1.0
532636.0,IIFL,FY23,Credit Services,250,-0.43426357393409176,-0.463711257882059,-0.7015976941008044,0.034674376234180224,0.03304689786070688,0.028851391487175613,0.1657931426089523,-0.49187598304804725,-1.870578631109212,1.585277821520788,-0.4717618642441702,-0.016491723021857998,-0.9160338847350284,0.33603814037182306,0.9146527948153104,0.4401919078170522,26.04492098624888,4.450306158989153,0.55,,,,2.0,0.0,0.0
532648.0,YESBANK,FY23,Banks - Regional,250,0.008939484333732213,-0.1398526925972145,-0.4558472796896747,0.028627868065727455,0.024950257950368284,0.011961774656631462,0.0304873880095074,0.8045963803603002,1.3829941271006383,-0.4604945391031163,0.6368945263489849,0.4007604618510929,-1.276569187299828,0.16566441386855307,1.088661554393139,0.2599278182177,26.88080684612022,1.744110159139571,,,,,8.0,7.0,0.0
532809.0,FSL,FY23,Information Technology Services,250,0.42042916864930013,0.316029948508139,0.04826879295317415,0.022743644201313088,0.019727103963168596,0.011204501982050065,0.1391007952377078,1.6621074700249503,0.021989739377545343,0.9098469585460016,1.1309776082451581,0.9077031339772886,0.26699412540495254,-0.47950565333095013,1.2498400096232165,-0.0886670820272188,24.962425136002963,0.4137879825177577,,,,,2.0,0.0,0.0
532927.0,ECLERX,FY23,Information Technology Services,250,0.02089359763443416,0.08834328764896528,-0.3597386593241025,0.022706267711423016,0.021735092316478362,0.01110745769677383,0.2275665283352488,-1.228396274803997,-0.35939683029154834,0.8216250592853797,-0.5881202037756785,-1.9031763053671469,0.5549229427026537,0.2442753878144343,0.6746929577929832,-0.0558945790625185,24.81851173654176,0.112870297532584,11.58,9.0,0.7777777777777778,,9.0,0.0,0.0
532929.0,BRIGADE,FY23,Real Estate - Development,250,0.5734317752126638,0.46000531238032827,-0.03319335159476989,0.025269772738340624,0.02264908335162769,0.012854529278125013,0.128438775365101,-1.003147967662534,-0.05499763131262087,-1.0057909761129349,-0.22422703878472672,-1.264249885119523,1.0787442483639718,1.0592769170824314,0.7746551742249833,-0.0184234235684048,25.470202944660095,1.537166295327287,2.57,11.0,0.5454545454545454,,8.0,0.0,0.0
532939.0,RPOWER,FY23,Utilities - Independent Power Producers,250,0.39776050624207404,0.2934344999938549,-0.17028653242902633,0.03415504748454304,0.03222830379435558,0.0175390522115662,-0.1780958268827074,-0.3948108917411484,-1.3018067488856788,1.1503493803760079,-0.8648943586852831,1.474485655159971,-1.6621074700249505,-1.2053449195375296,1.0570308412902285,-0.2767527636320002,24.440512128895076,1.8314216524167384,125000.0,,,,6.0,0.0,0.0
