BSE Code,FY,AINDEX,AINDEX_new_sub,AINDEX_augmented,BINDEX,BINDEX_new_sub,BINDEX_augmented,CINDEX,CINDEX_new_sub,CINDEX_augmented,DINDEX,OINDEX,TRINDEX
500271.0,FY23,0.47073611111111113,,0.47073611111111113,0.7386120689655172,,0.7386120689655172,0.28138870056262,,0.28138870056262,0.0192307692307692,0.3331833333333333,0.399675
500271.0,FY24,0.45495555555555556,0.5669291338582677,0.5109423447069117,0.44122155172413785,,0.44122155172413785,0.32224549013599846,,0.32224549013599846,0.0192307692307692,0.3331833333333333,0.367975
500271.0,FY25,0.4567083333333333,,0.4567083333333333,0.3624120689655172,,0.3624120689655172,0.50643778434358,,0.50643778434358,0.0192307692307692,0.3331833333333333,0.399225
500290.0,FY23,0.6666666666666666,0.41911764705882354,0.5428921568627451,0.7734293103448275,,0.7734293103448275,0.28788632220087185,,0.28788632220087185,0.5461538461538461,0.7373833333333333,0.929375
500290.0,FY24,0.6944444444444444,0.3937007874015748,0.5440726159230096,0.6634818965517242,,0.6634818965517242,0.31332696876569516,,0.31332696876569516,0.5461538461538461,0.7373833333333333,0.866875
500290.0,FY25,0.6511388888888889,,0.6511388888888889,0.7050637931034482,,0.7050637931034482,0.41056749360714306,1.0,0.7052837468035715,0.5461538461538461,0.7373833333333333,0.7792749999999999
500295.0,FY23,0.5967194444444444,0.7389705882352942,0.6678450163398693,0.8513629310344828,,0.8513629310344828,0.3353596176193161,,0.3353596176193161,0.0576923076923076,0.5,0.7390249999999999
500295.0,FY24,0.6364583333333333,,0.6364583333333333,0.7261646551724138,,0.7261646551724138,0.3703959297719434,0.0,0.1851979648859717,0.0576923076923076,0.5,0.7390249999999999
500295.0,FY25,0.6814314814814816,0.6461538461538462,0.6637926638176639,0.6010724137931034,,0.6010724137931034,0.4221410360665638,,0.4221410360665638,0.0576923076923076,0.5,0.7390249999999999
500302.0,FY23,,,,,,,0.30737084247166657,,0.30737084247166657,,,
500302.0,FY24,,,,,,,0.37413047487819295,,0.37413047487819295,,,
500302.0,FY25,,,,,,,0.4047558064730012,,0.4047558064730012,,,
500312.0,FY23,0.6981666666666666,0.9558823529411765,0.8270245098039215,0.6259586206896552,,0.6259586206896552,0.33710470012729665,,0.33710470012729665,0.676923076923077,0.6705,0.38915
500312.0,FY24,0.6894111111111111,,0.6894111111111111,0.692146551724138,,0.692146551724138,0.3740205946782922,0.5,0.4370102973391461,0.676923076923077,0.6705,0.369
500312.0,FY25,0.6591972222222222,,0.6591972222222222,0.6699862068965518,,0.6699862068965518,0.42529155376916405,,0.42529155376916405,0.676923076923077,0.6705,0.44639375000000003
500325.0,FY23,0.7193555555555555,0.41911764705882354,0.5692366013071896,0.5065129310344827,0.405,0.45575646551724136,0.4451717954303528,0.515,0.4800858977151764,0.4730769230769231,0.8054999999999999,0.5
500325.0,FY24,0.7274888888888889,0.9921259842519685,0.8598074365704287,0.5519293103448276,0.020000000000000018,0.2859646551724138,0.4428219940890764,0.53,0.4864109970445382,0.4730769230769231,0.8054999999999999,0.5
500325.0,FY25,0.7213333333333334,0.9692307692307692,0.8452820512820514,0.6049672413793103,0.43000000000000005,0.5174836206896551,0.5530582037523614,0.5831818181818182,0.5681200109670899,0.4730769230769231,0.8054999999999999,0.4375
500368.0,FY23,0.4576027777777777,0.5294117647058824,0.49350727124183,0.5834974137931034,,0.5834974137931034,0.3990223261766803,,0.3990223261766803,0.0,0.53745,0.6341749999999999
500368.0,FY24,0.47348055555555557,0.9212598425196851,0.6973701990376203,0.6785379310344828,,0.6785379310344828,0.34581813507273124,,0.34581813507273124,0.0,0.53745,0.6341749999999999
500368.0,FY25,0.47604074074074076,0.5307692307692308,0.5034049857549858,0.6585241379310344,,0.6585241379310344,0.397688799369144,0.4545454545454546,0.4261171269572993,0.0,0.53745,0.6445916666666666
